id,file_path,resolved_path,label,predicted_label,confidence,status,reasons,recommendation,object_utility_score,final_score,entropy,uncertainty_score,label_error_probability,quality_score,quality_reasons,blur_score,brightness,contrast,width,height,duplicate_score,duplicate_group_id,duplicate_neighbor_id,duplicate_distance,class_deficit_score,dataset_readiness_score,prob_butterfly,prob_cat,prob_chicken,prob_cow,prob_dog,prob_elephant,prob_horse,prob_sheep,prob_spider,prob_squirrel
154,cat_000154.jpg,data/demo/images/cat_000154.jpg,cat,cat,0.974,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.17767798825649272,0.0,0.0,1.0,,692.4679263862542,158.06135643115942,52.45393573533141,640,414,0.0,,,,0.9033333333333333,96.94892361111111,0.0028888888888888914,0.974,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914,0.0028888888888888914
156,cat_000156.jpg,data/demo/images/cat_000156.jpg,cat,cat,0.905,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5226921750785937,0.0,0.0,1.0,,1486.7404053412718,128.733924912178,58.04752359211905,427,640,0.0,,,,0.9033333333333333,96.94892361111111,0.010555555555555552,0.905,0.010555555555555552,0.010555555555555552,0.010555555555555552,0.010555555555555552,0.010555555555555552,0.010555555555555552,0.010555555555555552,0.010555555555555552
157,cat_000157.jpg,data/demo/images/cat_000157.jpg,cat,cat,0.86,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7125749158910099,0.0,0.0,1.0,,1339.580370887313,182.53331866197183,60.723285043214965,640,426,0.0,,,,0.9033333333333333,96.94892361111111,0.015555555555555557,0.86,0.015555555555555557,0.015555555555555557,0.015555555555555557,0.015555555555555557,0.015555555555555557,0.015555555555555557,0.015555555555555557,0.015555555555555557
160,cat_000160.jpeg,data/demo/images/cat_000160.jpeg,cat,cat,0.841,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7873666225883305,0.0,0.0,1.0,,232.76061939555555,79.12921666666666,82.4575504106187,300,200,0.0,,,,0.9033333333333333,96.94892361111111,0.01766666666666667,0.841,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667,0.01766666666666667
187,cat_000187.jpg,data/demo/images/cat_000187.jpg,cat,cat,0.958,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.2665324059662736,0.0,0.0,1.0,,818.7361252193022,147.2448776866516,39.23325957588948,640,442,0.0,,,,0.9033333333333333,96.94892361111111,0.0046666666666666705,0.958,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705,0.0046666666666666705
163,cat_000163.jpeg,data/demo/images/cat_000163.jpeg,cat,cat,0.879,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.6347768617573437,0.0,0.0,1.0,,2096.790621434435,139.86140039447733,61.23546642538745,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.013444444444444445,0.879,0.013444444444444445,0.013444444444444445,0.013444444444444445,0.013444444444444445,0.013444444444444445,0.013444444444444445,0.013444444444444445,0.013444444444444445
148,cat_000148.jpeg,data/demo/images/cat_000148.jpeg,cat,cat,0.959,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.2611954811048294,0.0,0.0,1.0,,944.0868400425788,164.4650074074074,53.55795564204725,300,225,0.0,,,,0.9033333333333333,96.94892361111111,0.004555555555555559,0.959,0.004555555555555559,0.004555555555555559,0.004555555555555559,0.004555555555555559,0.004555555555555559,0.004555555555555559,0.004555555555555559,0.004555555555555559
165,cat_000165.jpeg,data/demo/images/cat_000165.jpeg,cat,cat,0.6,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,1.5519014879437447,0.0,0.0,1.0,,1851.0725241879952,182.15378698224853,87.1712852766496,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.044444444444444446,0.6,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446
167,cat_000167.jpeg,data/demo/images/cat_000167.jpeg,cat,cat,0.931,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4026530288561762,0.0,0.0,1.0,,704.1408155935251,134.5449506903353,54.48361977344106,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.007666666666666661,0.931,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661
168,cat_000168.jpeg,data/demo/images/cat_000168.jpeg,cat,cat,0.926,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.42645952952554694,0.0,0.0,1.0,,1529.838281913176,133.09459566074952,49.59978294140547,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.008222222222222218,0.926,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218,0.008222222222222218
169,cat_000169.jpeg,data/demo/images/cat_000169.jpeg,cat,cat,0.887,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.6010283233980387,0.0,0.0,1.0,,1588.525927111111,185.35755555555556,78.45111555486301,150,150,0.0,,,,0.9033333333333333,96.94892361111111,0.012555555555555554,0.887,0.012555555555555554,0.012555555555555554,0.012555555555555554,0.012555555555555554,0.012555555555555554,0.012555555555555554,0.012555555555555554,0.012555555555555554
170,cat_000170.jpeg,data/demo/images/cat_000170.jpeg,cat,cat,0.865,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.6924074683372635,0.0,0.0,1.0,,277.38010841600976,52.04233606557377,45.27637048230561,300,244,0.0,,,,0.9033333333333333,96.94892361111111,0.015000000000000001,0.865,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001,0.015000000000000001
171,cat_000171.jpeg,data/demo/images/cat_000171.jpeg,cat,cat,0.944,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.33886104979044535,0.0,0.0,1.0,,441.65030158999997,175.41903333333335,55.148709967374174,300,200,0.0,,,,0.9033333333333333,96.94892361111111,0.006222222222222228,0.944,0.006222222222222228,0.006222222222222228,0.006222222222222228,0.006222222222222228,0.006222222222222228,0.006222222222222228,0.006222222222222228,0.006222222222222228
172,cat_000172.jpeg,data/demo/images/cat_000172.jpeg,cat,cat,0.846,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7679577748933515,0.0,0.0,1.0,,805.7650563184636,96.8473925925926,51.291636021811776,300,225,0.0,,,,0.9033333333333333,96.94892361111111,0.017111111111111115,0.846,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115
173,cat_000173.jpeg,data/demo/images/cat_000173.jpeg,cat,cat,0.897,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5579392063933755,0.0,0.0,1.0,,442.2189290473168,183.34455505279035,50.10291444580255,221,300,0.0,,,,0.9033333333333333,96.94892361111111,0.011444444444444443,0.897,0.011444444444444443,0.011444444444444443,0.011444444444444443,0.011444444444444443,0.011444444444444443,0.011444444444444443,0.011444444444444443,0.011444444444444443
164,cat_000164.jpeg,data/demo/images/cat_000164.jpeg,cat,cat,0.943,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.3438736431003827,0.0,0.0,1.0,,1261.5805118024691,170.2162074074074,49.07116112705081,300,225,0.0,,,,0.9033333333333333,96.94892361111111,0.006333333333333339,0.943,0.006333333333333339,0.006333333333333339,0.006333333333333339,0.006333333333333339,0.006333333333333339,0.006333333333333339,0.006333333333333339,0.006333333333333339
146,cat_000146.jpg,data/demo/images/cat_000146.jpg,cat,cat,0.913,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4866999419042336,0.0,0.0,1.0,,3932.03950262341,110.05447476525822,62.01156737646506,640,426,0.0,,,,0.9033333333333333,96.94892361111111,0.009666666666666664,0.913,0.009666666666666664,0.009666666666666664,0.009666666666666664,0.009666666666666664,0.009666666666666664,0.009666666666666664,0.009666666666666664,0.009666666666666664
178,cat_000178.png,data/demo/images/cat_000178.png,cat,cat,0.888,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5967656402816964,0.0,0.0,1.0,,2605.5735101742125,96.82622046019901,56.25104885412324,640,402,0.0,,,,0.9033333333333333,96.94892361111111,0.012444444444444444,0.888,0.012444444444444444,0.012444444444444444,0.012444444444444444,0.012444444444444444,0.012444444444444444,0.012444444444444444,0.012444444444444444,0.012444444444444444
145,cat_000145.jpg,data/demo/images/cat_000145.jpg,cat,cat,0.894,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5709755671987758,0.0,0.0,1.0,,1410.0205690458124,137.3125,41.79930264848338,640,408,0.0,,,,0.9033333333333333,96.94892361111111,0.011777777777777776,0.894,0.011777777777777776,0.011777777777777776,0.011777777777777776,0.011777777777777776,0.011777777777777776,0.011777777777777776,0.011777777777777776,0.011777777777777776
121,cat_000121.jpg,data/demo/images/cat_000121.jpg,cat,cat,0.84,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7912258017751386,0.0,0.0,1.0,,1191.6155328532468,143.34680913348947,43.49837941885438,640,427,0.0,,,,0.9033333333333333,96.94892361111111,0.01777777777777778,0.84,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778,0.01777777777777778
122,cat_000122.jpg,data/demo/images/cat_000122.jpg,cat,cat,0.891,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5839169438723175,0.0,0.0,1.0,,794.5184018127823,100.42045866935484,57.861031885702936,620,640,0.0,,,,0.9033333333333333,96.94892361111111,0.012111111111111109,0.891,0.012111111111111109,0.012111111111111109,0.012111111111111109,0.012111111111111109,0.012111111111111109,0.012111111111111109,0.012111111111111109,0.012111111111111109
123,cat_000123.jpeg,data/demo/images/cat_000123.jpeg,cat,cat,0.846,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7679577748933515,0.0,0.0,1.0,,850.2611503300867,95.57362570427897,31.231594005663712,199,132,0.0,,,,0.9033333333333333,96.94892361111111,0.017111111111111115,0.846,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115,0.017111111111111115
124,cat_000124.jpeg,data/demo/images/cat_000124.jpeg,cat,cat,0.866,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.6883484983367,0.0,0.0,1.0,,379.1103854005688,120.9717117117117,73.30870902437421,300,259,0.0,,,,0.9033333333333333,96.94892361111111,0.014888888888888889,0.866,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889
126,cat_000126.jpeg,data/demo/images/cat_000126.jpeg,cat,cat,0.823,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.8557225633478518,0.0,0.0,1.0,,894.3475724591358,117.05918888888888,62.28787894399759,300,300,0.0,,,,0.9033333333333333,96.94892361111111,0.019666666666666673,0.823,0.019666666666666673,0.019666666666666673,0.019666666666666673,0.019666666666666673,0.019666666666666673,0.019666666666666673,0.019666666666666673,0.019666666666666673
127,cat_000127.jpeg,data/demo/images/cat_000127.jpeg,cat,cat,0.848,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7601407864170749,0.0,0.0,1.0,,171.52754719940927,141.09834024896264,63.73472651367997,241,300,0.0,,,,0.9033333333333333,96.94892361111111,0.01688888888888889,0.848,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889
128,cat_000128.jpg,data/demo/images/cat_000128.jpg,cat,cat,0.971,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.1949682019444048,0.0,0.0,1.0,,1168.3630941417098,122.60348078051643,59.38174314615125,640,426,0.0,,,,0.9033333333333333,96.94892361111111,0.0032222222222222253,0.971,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253,0.0032222222222222253
129,cat_000129.jpeg,data/demo/images/cat_000129.jpeg,cat,cat,0.876,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.6472755067765251,0.0,0.0,1.0,,988.4851921308333,215.73665,67.80765367403227,300,200,0.0,,,,0.9033333333333333,96.94892361111111,0.013777777777777778,0.876,0.013777777777777778,0.013777777777777778,0.013777777777777778,0.013777777777777778,0.013777777777777778,0.013777777777777778,0.013777777777777778,0.013777777777777778
130,cat_000130.jpeg,data/demo/images/cat_000130.jpeg,cat,cat,0.903,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5315716223333847,0.0,0.0,1.0,,633.6393818467884,125.65978339350181,72.12351314216136,300,277,0.0,,,,0.9033333333333333,96.94892361111111,0.010777777777777775,0.903,0.010777777777777775,0.010777777777777775,0.010777777777777775,0.010777777777777775,0.010777777777777775,0.010777777777777775,0.010777777777777775,0.010777777777777775
132,cat_000132.jpeg,data/demo/images/cat_000132.jpeg,cat,cat,0.527,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,1.730975686224187,0.0,0.0,1.0,,433.0256442708333,101.8839,51.15252278682515,300,200,0.0,,,,0.9033333333333333,96.94892361111111,0.05255555555555555,0.527,0.05255555555555555,0.05255555555555555,0.05255555555555555,0.05255555555555555,0.05255555555555555,0.05255555555555555,0.05255555555555555,0.05255555555555555
133,cat_000133.jpeg,data/demo/images/cat_000133.jpeg,cat,cat,0.862,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7045332087907381,0.0,0.0,1.0,,1896.584199395062,117.75780555555555,85.92975155882968,300,240,0.0,,,,0.9033333333333333,96.94892361111111,0.015333333333333334,0.862,0.015333333333333334,0.015333333333333334,0.015333333333333334,0.015333333333333334,0.015333333333333334,0.015333333333333334,0.015333333333333334,0.015333333333333334
134,cat_000134.jpeg,data/demo/images/cat_000134.jpeg,cat,cat,0.858,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7205833994238299,0.0,0.0,1.0,,293.0483725267661,141.91621505376344,66.18059254453037,155,300,0.0,,,,0.9033333333333333,96.94892361111111,0.01577777777777778,0.858,0.01577777777777778,0.01577777777777778,0.01577777777777778,0.01577777777777778,0.01577777777777778,0.01577777777777778,0.01577777777777778,0.01577777777777778
135,cat_000135.jpg,data/demo/images/cat_000135.jpg,cat,cat,0.916,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4729985323340382,0.0,0.0,1.0,,1210.1367514075014,76.41882702464788,50.08897517546974,640,426,0.0,,,,0.9033333333333333,96.94892361111111,0.009333333333333329,0.916,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329
136,cat_000136.jpeg,data/demo/images/cat_000136.jpeg,cat,cat,0.925,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4311762965681372,0.0,0.0,1.0,,309.4765723664562,153.17164319248826,53.08873914551448,300,284,0.0,,,,0.9033333333333333,96.94892361111111,0.008333333333333328,0.925,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328
137,cat_000137.jpg,data/demo/images/cat_000137.jpg,cat,cat,0.882,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.6221935900228729,0.0,0.0,1.0,,429.5967602097885,91.5448635349026,48.471965390539694,640,616,0.0,,,,0.9033333333333333,96.94892361111111,0.01311111111111111,0.882,0.01311111111111111,0.01311111111111111,0.01311111111111111,0.01311111111111111,0.01311111111111111,0.01311111111111111,0.01311111111111111,0.01311111111111111
138,cat_000138.jpeg,data/demo/images/cat_000138.jpeg,cat,cat,0.951,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.30322420518352605,0.0,0.0,1.0,,2218.5276749020745,71.48255681818182,57.27181732206314,300,176,0.0,,,,0.9033333333333333,96.94892361111111,0.00544444444444445,0.951,0.00544444444444445,0.00544444444444445,0.00544444444444445,0.00544444444444445,0.00544444444444445,0.00544444444444445,0.00544444444444445,0.00544444444444445
139,cat_000139.jpg,data/demo/images/cat_000139.jpg,cat,cat,0.906,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5182350584434224,0.0,0.0,1.0,,2597.361679072599,45.24402001728111,39.15500836651203,640,434,0.0,,,,0.9033333333333333,96.94892361111111,0.010444444444444442,0.906,0.010444444444444442,0.010444444444444442,0.010444444444444442,0.010444444444444442,0.010444444444444442,0.010444444444444442,0.010444444444444442,0.010444444444444442
140,cat_000140.jpg,data/demo/images/cat_000140.jpg,cat,cat,0.901,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5404053998699863,0.0,0.0,1.0,,1349.2548559259815,188.56507849178405,49.73443682893489,426,640,0.0,,,,0.9033333333333333,96.94892361111111,0.010999999999999998,0.901,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998
141,cat_000141.jpeg,data/demo/images/cat_000141.jpeg,cat,cat,0.849,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7562206756225192,0.0,0.0,1.0,,434.51515452236373,120.7018044769301,49.38969666063124,199,132,0.0,,,,0.9033333333333333,96.94892361111111,0.01677777777777778,0.849,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778,0.01677777777777778
142,cat_000142.jpeg,data/demo/images/cat_000142.jpeg,cat,cat,0.936,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.37845703861361035,0.0,0.0,1.0,,1773.607297629506,182.51074444444444,73.44698538629541,300,300,0.0,,,,0.9033333333333333,96.94892361111111,0.007111111111111105,0.936,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105,0.007111111111111105
143,cat_000143.jpeg,data/demo/images/cat_000143.jpeg,cat,cat,0.925,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4311762965681372,0.0,0.0,1.0,,767.6438198276543,109.44195555555555,66.52330358401751,300,150,0.0,,,,0.9033333333333333,96.94892361111111,0.008333333333333328,0.925,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328,0.008333333333333328
176,cat_000176.jpg,data/demo/images/cat_000176.jpg,cat,cat,0.893,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5752997967469752,0.0,0.0,1.0,,200.56573801454542,126.17464169621749,34.35635772785063,640,423,0.0,,,,0.9033333333333333,96.94892361111111,0.011888888888888886,0.893,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886,0.011888888888888886
188,cat_000188.jpeg,data/demo/images/cat_000188.jpeg,cat,cat,0.962,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.24502962731090233,0.0,0.0,1.0,,665.1344697380521,92.84441481481481,57.87775905518588,225,300,0.0,,,,0.9033333333333333,96.94892361111111,0.004222222222222226,0.962,0.004222222222222226,0.004222222222222226,0.004222222222222226,0.004222222222222226,0.004222222222222226,0.004222222222222226,0.004222222222222226,0.004222222222222226
240,cat_000240.jpeg,data/demo/images/cat_000240.jpeg,cat,cat,0.889,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5924929023489276,0.0,0.0,1.0,,288.4609786855418,180.9559851851852,41.80558782994431,300,225,0.0,,,,0.9033333333333333,96.94892361111111,0.012333333333333332,0.889,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332,0.012333333333333332
219,cat_000219.jpg,data/demo/images/cat_000219.jpg,cat,cat,0.866,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.6883484983367,0.0,0.0,1.0,,841.9012239073953,101.11617621527778,42.40488659026029,640,360,0.0,,,,0.9033333333333333,96.94892361111111,0.014888888888888889,0.866,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889,0.014888888888888889
217,cat_000217.jpg,data/demo/images/cat_000217.jpg,cat,cat,0.916,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4729985323340382,0.0,0.0,1.0,,2569.178587552634,128.13474556845966,42.883680092729854,409,640,0.0,,,,0.9033333333333333,96.94892361111111,0.009333333333333329,0.916,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329,0.009333333333333329
216,cat_000216.jpg,data/demo/images/cat_000216.jpg,cat,cat,0.975,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.1718374535709383,0.0,0.0,1.0,,115.34128478201728,137.8190277593085,37.324445843515115,6016,4000,0.0,,,,0.9033333333333333,96.94892361111111,0.00277777777777778,0.975,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778,0.00277777777777778
215,cat_000215.jpeg,data/demo/images/cat_000215.jpeg,cat,cat,0.931,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.4026530288561762,0.0,0.0,1.0,,1745.056610505779,180.3736291913215,67.1817455104212,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.007666666666666661,0.931,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661,0.007666666666666661
214,cat_000214.jpeg,data/demo/images/cat_000214.jpeg,cat,cat,0.961,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.2504447162787436,0.0,0.0,1.0,,844.4075134863889,141.3927,83.68300357127485,300,200,0.0,,,,0.9033333333333333,96.94892361111111,0.0043333333333333375,0.961,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375,0.0043333333333333375
213,cat_000213.jpeg,data/demo/images/cat_000213.jpeg,cat,cat,0.95,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.3083764622126845,0.0,0.0,1.0,,216.59140544059693,162.16798816568047,53.09129947344435,300,169,0.0,,,,0.9033333333333333,96.94892361111111,0.00555555555555556,0.95,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556,0.00555555555555556
212,cat_000212.jpg,data/demo/images/cat_000212.jpg,cat,cat,0.901,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.5404053998699863,0.0,0.0,1.0,,845.95340675663,103.74765976914415,42.568602758619875,640,444,0.0,,,,0.9033333333333333,96.94892361111111,0.010999999999999998,0.901,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998,0.010999999999999998
180,cat_000180.jpeg,data/demo/images/cat_000180.jpeg,cat,cat,0.877,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.6431185839732804,0.0,0.0,1.0,,1059.8548167055822,119.29407960199005,32.925578197032785,300,201,0.0,,,,0.9033333333333333,96.94892361111111,0.013666666666666667,0.877,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667,0.013666666666666667
239,cat_000239.jpeg,data/demo/images/cat_000239.jpeg,cat,cat,0.848,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7601407864170749,0.0,0.0,1.0,,659.8219458381229,147.1196365914787,87.9557509243707,300,266,0.0,,,,0.9033333333333333,96.94892361111111,0.01688888888888889,0.848,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889,0.01688888888888889
209,cat_000209.jpeg,data/demo/images/cat_000209.jpeg,cat,cat,0.968,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.21193824608357975,0.0,0.0,1.0,,1306.6961090458487,187.25722428748452,87.10584344382403,269,300,0.0,,,,0.9033333333333333,96.94892361111111,0.0035555555555555588,0.968,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588,0.0035555555555555588
208,cat_000208.jpeg,data/demo/images/cat_000208.jpeg,cat,cat,0.85,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7522927644064243,0.0,0.0,1.0,,316.6621048888889,119.82876666666667,43.32746166925904,300,300,0.0,,,,0.9033333333333333,96.94892361111111,0.01666666666666667,0.85,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667
207,cat_000207.jpeg,data/demo/images/cat_000207.jpeg,cat,cat,0.85,hard_example,high_entropy;rare_class;class_deficit,send_to_review,0.33066666666666666,0.33066666666666666,0.7522927644064243,0.0,0.0,1.0,,379.1157143920988,82.60242962962963,62.17056643133627,300,225,0.0,,,,0.9033333333333333,96.94892361111111,0.01666666666666667,0.85,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667
206,cat_000206.jpeg,data/demo/images/cat_000206.jpeg,cat,cat,0.939,rare_class_candidate,rare_class;class_deficit,add_to_next_train,0.33066666666666666,0.33066666666666666,0.3637409275085164,0.0,0.0,1.0,,2595.888052890187,130.46722925457104,52.62621565779553,300,237,0.0,,,,0.9033333333333333,96.94892361111111,0.006777777777777784,0.939,0.006777777777777784,0.006777777777777784,0.006777777777777784,0.006777777777777784,0.006777777777777784,0.006777777777777784,0.006777777777777784,0.006777777777777784
