id,file_path,resolved_path,label,predicted_label,confidence,split,source,annotator,file_exists,image_opened,image_error,uncertainty_score,entropy,class_deficit_score,width,height,blur_score,brightness,contrast,resolution_score,corrupted_file,quality_score,quality_reasons,phash,duplicate_score,duplicate_group_id,duplicate_neighbor_id,duplicate_distance,label_error_probability,object_utility_score,final_score,status,reasons,recommendation,dataset_readiness_score,prob_butterfly,prob_cat,prob_chicken,prob_cow,prob_dog,prob_elephant,prob_horse,prob_sheep,prob_spider,prob_squirrel,recommended_action,action_confidence,action_reason,action_risk
293,chicken_000293.jpeg,data/demo/images/chicken_000293.jpeg,chicken,chicken,0.826,train,animals10,ann_3    ,True,True,,0.174,0.3667571040116898,0.0483870967741935,300,169,3080.1292794229894,123.30996055226824,42.3949407986836,0.7,False,1.0,,a55d9be663008cde,0.0,,,,0.0,0.2118774193548387,0.2118774193548387,ok,,keep,96.94892361111113,0.0193333333333333,0.0193333333333333,0.826,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,0.0193333333333333,keep,0.9,No critical issues detected.,low
294,chicken_000294.jpeg,data/demo/images/chicken_000294.jpeg,chicken,chicken,0.893,train,animals10,ann_3    ,True,True,,0.1069999999999999,0.2498495271672736,0.0483870967741935,300,300,2876.877564977284,144.28155555555554,71.15323631136005,1.0,False,1.0,,8191f468eb74d96c,0.0,,,,0.0,0.1917774193548387,0.1917774193548387,ok,,keep,96.94892361111113,0.0118888888888888,0.0118888888888888,0.893,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,keep,0.9,No critical issues detected.,low
295,chicken_000295.jpeg,data/demo/images/chicken_000295.jpeg,chicken,chicken,0.856,train,animals10,ann_4    ,True,True,,0.144,0.316409175590959,0.0483870967741935,300,240,1476.330885360918,92.88280555555556,48.88278854016198,0.7,False,1.0,,d1e42cdd633998f0,0.0,,,,0.0,0.2028774193548387,0.2028774193548387,ok,,keep,96.94892361111113,0.016,0.016,0.856,0.016,0.016,0.016,0.016,0.016,0.016,0.016,keep,0.9,No critical issues detected.,low
296,chicken_000296.jpeg,data/demo/images/chicken_000296.jpeg,chicken,chicken,0.85,train,animals10,ann_1    ,True,True,,0.15,0.3267165963574531,0.0483870967741935,225,224,20189.60257928792,92.3872619047619,51.57916234812834,0.7,False,1.0,,c1c33e38ce951367,0.0,,,,0.0,0.2046774193548387,0.2046774193548387,ok,,keep,96.94892361111113,0.0166666666666666,0.0166666666666666,0.85,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,keep,0.9,No critical issues detected.,low
297,chicken_000297.jpeg,data/demo/images/chicken_000297.jpeg,chicken,chicken,0.97,train,animals10,ann_3    ,True,True,,0.03,0.0871450510603882,0.0483870967741935,169,300,5015.533862824208,138.4874358974359,62.67413563856116,0.7,False,1.0,,b6f14df9021f4923,0.0,,,,0.0,0.1686774193548387,0.1686774193548387,ok,,keep,96.94892361111113,0.0033333333333333,0.0033333333333333,0.97,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,0.0033333333333333,keep,0.9,No critical issues detected.,low
298,chicken_000298.jpeg,data/demo/images/chicken_000298.jpeg,chicken,chicken,0.899,train,animals10,ann_1    ,True,True,,0.1009999999999999,0.2385120674902076,0.0483870967741935,300,266,299.80978327711506,122.31453634085211,53.05873101162964,1.0,False,1.0,,963368c9656f661c,0.0,,,,0.0,0.1899774193548387,0.1899774193548387,ok,,keep,96.94892361111113,0.0112222222222222,0.0112222222222222,0.899,0.0112222222222222,0.0112222222222222,0.0112222222222222,0.0112222222222222,0.0112222222222222,0.0112222222222222,0.0112222222222222,keep,0.9,No critical issues detected.,low
299,chicken_000299.jpeg,data/demo/images/chicken_000299.jpeg,chicken,chicken,0.928,train,animals10,ann_1    ,True,True,,0.0719999999999999,0.1810929946625314,0.0483870967741935,300,200,13272.848072333336,140.92703333333333,48.68767101843021,0.7,False,1.0,,e0ccc7b39c5c7262,0.0,,,,0.0,0.1812774193548386,0.1812774193548386,ok,,keep,96.94892361111113,0.0079999999999999,0.0079999999999999,0.928,0.0079999999999999,0.0079999999999999,0.0079999999999999,0.0079999999999999,0.0079999999999999,0.0079999999999999,0.0079999999999999,keep,0.9,No critical issues detected.,low
300,chicken_000300.jpeg,data/demo/images/chicken_000300.jpeg,chicken,chicken,0.914,train,animals10,ann_1    ,True,True,,0.0859999999999999,0.2093931617611685,0.0483870967741935,300,169,2220.194514874207,84.17585798816567,59.82412290592372,0.7,False,1.0,,d2c26cf7cb249349,0.0,,,,0.0,0.1854774193548387,0.1854774193548387,ok,,keep,96.94892361111113,0.0095555555555555,0.0095555555555555,0.914,0.0095555555555555,0.0095555555555555,0.0095555555555555,0.0095555555555555,0.0095555555555555,0.0095555555555555,0.0095555555555555,keep,0.9,No critical issues detected.,low
301,chicken_000301.jpeg,data/demo/images/chicken_000301.jpeg,chicken,chicken,0.847,train,animals10,ann_3    ,True,True,,0.153,0.3318240621360707,0.0483870967741935,300,200,4142.362187919722,127.9582,50.32800068311874,0.7,False,1.0,,bc8cc3e33793321c,0.0,,,,0.0,0.2055774193548387,0.2055774193548387,ok,,keep,96.94892361111113,0.017,0.017,0.847,0.017,0.017,0.017,0.017,0.017,0.017,0.017,keep,0.9,No critical issues detected.,low
302,chicken_000302.jpeg,data/demo/images/chicken_000302.jpeg,chicken,chicken,0.915,train,animals10,ann_4    ,True,True,,0.0849999999999999,0.2074096992028829,0.0483870967741935,300,300,3956.838275687778,119.1917888888889,56.70411591292596,1.0,False,1.0,,96866b799db1a826,0.0,,,,0.0,0.1851774193548387,0.1851774193548387,ok,,keep,96.94892361111113,0.0094444444444444,0.0094444444444444,0.915,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,keep,0.9,No critical issues detected.,low
303,chicken_000303.jpeg,data/demo/images/chicken_000303.jpeg,chicken,chicken,0.936,train,animals10,ann_3    ,True,True,,0.0639999999999999,0.1643618035073368,0.0483870967741935,300,200,377.09677104,128.86495,51.69020614678858,0.7,False,1.0,,e4e4cf93b119b1c8,0.0,,,,0.0,0.1788774193548387,0.1788774193548387,ok,,keep,96.94892361111113,0.0071111111111111,0.0071111111111111,0.936,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,0.0071111111111111,keep,0.9,No critical issues detected.,low
304,chicken_000304.jpeg,data/demo/images/chicken_000304.jpeg,chicken,chicken,0.915,train,animals10,ann_4    ,True,True,,0.0849999999999999,0.2074096992028829,0.0483870967741935,300,240,10713.566893980713,118.56554166666666,63.52771297159249,0.7,False,1.0,,974d988e8df3c164,0.0,,,,0.0,0.1851774193548387,0.1851774193548387,ok,,keep,96.94892361111113,0.0094444444444444,0.0094444444444444,0.915,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,keep,0.9,No critical issues detected.,low
305,chicken_000305.jpeg,data/demo/images/chicken_000305.jpeg,chicken,chicken,0.972,train,animals10,ann_4    ,True,True,,0.028,0.0821867515354359,0.0483870967741935,300,200,297.82473359888894,165.30616666666666,32.166451394357374,0.7,False,1.0,,b863c73870c739c6,0.0,,,,0.0,0.1680774193548387,0.1680774193548387,ok,,keep,96.94892361111113,0.0031111111111111,0.0031111111111111,0.972,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,0.0031111111111111,keep,0.9,No critical issues detected.,low
306,chicken_000306.jpeg,data/demo/images/chicken_000306.jpeg,chicken,chicken,0.893,train,animals10,ann_1    ,True,True,,0.1069999999999999,0.2498495271672736,0.0483870967741935,300,239,12056.256577507786,92.72203626220364,61.79839654601386,0.7,False,1.0,,e2cb67560eba1171,0.0,,,,0.0,0.1917774193548387,0.1917774193548387,ok,,keep,96.94892361111113,0.0118888888888888,0.0118888888888888,0.893,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,0.0118888888888888,keep,0.9,No critical issues detected.,low
307,chicken_000307.jpeg,data/demo/images/chicken_000307.jpeg,chicken,chicken,0.921,train,animals10,ann_2    ,True,True,,0.0789999999999999,0.1953894942795192,0.0483870967741935,300,225,2341.3527472098767,152.07754074074074,80.17878893348872,0.7,False,1.0,,b9cd9390cb96cc34,0.0,,,,0.0,0.1833774193548387,0.1833774193548387,ok,,keep,96.94892361111113,0.0087777777777777,0.0087777777777777,0.921,0.0087777777777777,0.0087777777777777,0.0087777777777777,0.0087777777777777,0.0087777777777777,0.0087777777777777,0.0087777777777777,keep,0.9,No critical issues detected.,low
309,chicken_000309.jpeg,data/demo/images/chicken_000309.jpeg,chicken,chicken,0.929,train,animals10,ann_2    ,True,True,,0.0709999999999999,0.1790252727680998,0.0483870967741935,300,225,3295.3240657479287,129.42561481481482,53.794084145623735,0.7,False,1.0,,d12db456491d67a5,0.0,,,,0.0,0.1809774193548387,0.1809774193548387,ok,,keep,96.94892361111113,0.0078888888888888,0.0078888888888888,0.929,0.0078888888888888,0.0078888888888888,0.0078888888888888,0.0078888888888888,0.0078888888888888,0.0078888888888888,0.0078888888888888,keep,0.9,No critical issues detected.,low
310,chicken_000310.jpeg,data/demo/images/chicken_000310.jpeg,chicken,chicken,0.942,train,animals10,ann_4    ,True,True,,0.058,0.1515112871469956,0.0483870967741935,259,300,1100.3807332886113,84.08662805662806,69.38604779161973,1.0,False,1.0,,bb686870bcb4dc89,0.0,,,,0.0,0.1770774193548387,0.1770774193548387,ok,,keep,96.94892361111113,0.0064444444444444,0.0064444444444444,0.942,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,0.0064444444444444,keep,0.9,No critical issues detected.,low
311,chicken_000311.jpeg,data/demo/images/chicken_000311.jpeg,chicken,chicken,0.926,train,animals10,ann_4    ,True,True,,0.0739999999999999,0.1852090204280019,0.0483870967741935,300,202,722.9134207746517,82.18311881188119,30.534089840999467,0.7,False,1.0,,8448d2ff2d41b27e,0.0,,,,0.0,0.1818774193548387,0.1818774193548387,ok,,keep,96.94892361111113,0.0082222222222222,0.0082222222222222,0.926,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,keep,0.9,No critical issues detected.,low
312,chicken_000312.jpeg,data/demo/images/chicken_000312.jpeg,chicken,chicken,0.95,train,animals10,ann_1    ,True,True,,0.05,0.1339261958878155,0.0483870967741935,300,225,4187.388949918025,95.45952592592592,74.70102983323338,0.7,False,1.0,,a9e1cb5aa40e45eb,0.0,,,,0.0,0.1746774193548387,0.1746774193548387,ok,,keep,96.94892361111113,0.0055555555555555,0.0055555555555555,0.95,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,keep,0.9,No critical issues detected.,low
314,chicken_000314.jpeg,data/demo/images/chicken_000314.jpeg,chicken,chicken,0.88,train,animals10,ann_4    ,True,True,,0.12,0.2738625957719109,0.0483870967741935,300,226,17037.13672129898,114.82339233038348,68.45824635569345,0.7,False,1.0,,fb98d465e9d81a12,0.0,,,,0.0,0.1956774193548387,0.1956774193548387,ok,,keep,96.94892361111113,0.0133333333333333,0.0133333333333333,0.88,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,keep,0.9,No critical issues detected.,low
316,chicken_000316.jpeg,data/demo/images/chicken_000316.jpeg,chicken,chicken,0.889,train,animals10,ann_3    ,True,True,,0.1109999999999999,0.2573163980569815,0.0483870967741935,300,225,4159.216502915995,108.54669629629628,39.19257522528018,0.7,False,1.0,,90e1049c63f3cc7f,0.0,,,,0.0,0.1929774193548387,0.1929774193548387,ok,,keep,96.94892361111113,0.0123333333333333,0.0123333333333333,0.889,0.0123333333333333,0.0123333333333333,0.0123333333333333,0.0123333333333333,0.0123333333333333,0.0123333333333333,0.0123333333333333,keep,0.9,No critical issues detected.,low
317,chicken_000317.jpeg,data/demo/images/chicken_000317.jpeg,chicken,chicken,0.838,train,animals10,ann_4    ,True,True,,0.162,0.3469673622181481,0.0483870967741935,285,300,11709.10343442413,133.31729824561404,54.3385080966915,1.0,False,1.0,,ec9dd332386ea449,0.0,,,,0.0,0.2082774193548387,0.2082774193548387,ok,,keep,96.94892361111113,0.018,0.018,0.838,0.018,0.018,0.018,0.018,0.018,0.018,0.018,keep,0.9,No critical issues detected.,low
318,chicken_000318.jpeg,data/demo/images/chicken_000318.jpeg,chicken,chicken,0.912,train,animals10,ann_4    ,True,True,,0.0879999999999999,0.2133435687829854,0.0483870967741935,300,225,1577.870164614321,119.28121481481482,56.79755915209152,0.7,False,1.0,,a5a5d93c4ce23693,0.0,,,,0.0,0.1860774193548386,0.1860774193548386,ok,,keep,96.94892361111113,0.0097777777777777,0.0097777777777777,0.912,0.0097777777777777,0.0097777777777777,0.0097777777777777,0.0097777777777777,0.0097777777777777,0.0097777777777777,0.0097777777777777,keep,0.9,No critical issues detected.,low
319,chicken_000319.jpeg,data/demo/images/chicken_000319.jpeg,chicken,chicken,0.829,train,animals10,ann_3    ,True,True,,0.171,0.3618514240679448,0.0483870967741935,300,225,5210.492752821728,120.9530962962963,48.78656243389826,0.7,False,1.0,,bd09ca9c1f2330fa,0.0,,,,0.0,0.2109774193548387,0.2109774193548387,ok,,keep,96.94892361111113,0.019,0.019,0.829,0.019,0.019,0.019,0.019,0.019,0.019,0.019,keep,0.9,No critical issues detected.,low
320,chicken_000320.jpeg,data/demo/images/chicken_000320.jpeg,chicken,chicken,0.919,train,animals10,ann_3    ,True,True,,0.0809999999999999,0.1994193974286337,0.0483870967741935,300,225,12099.346085886202,142.14795555555557,47.32942978706161,0.7,False,1.0,,d3930c65907fd28e,0.0,,,,0.0,0.1839774193548387,0.1839774193548387,ok,,keep,96.94892361111113,0.0089999999999999,0.0089999999999999,0.919,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,0.0089999999999999,keep,0.9,No critical issues detected.,low
321,chicken_000321.jpeg,data/demo/images/chicken_000321.jpeg,chicken,chicken,0.83,train,animals10,ann_1    ,True,True,,0.17,0.3602100889552926,0.0483870967741935,300,300,10194.039989416173,125.28157777777778,46.35696283023674,1.0,False,1.0,,b6c7cb3662c96c82,0.0,,,,0.0,0.2106774193548387,0.2106774193548387,ok,,keep,96.94892361111113,0.0188888888888888,0.0188888888888888,0.83,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,keep,0.9,No critical issues detected.,low
322,chicken_000322.jpeg,data/demo/images/chicken_000322.jpeg,chicken,chicken,0.95,train,animals10,ann_1    ,True,True,,0.05,0.1339261958878155,0.0483870967741935,300,225,313.4614318202469,93.2888148148148,50.57988453264872,0.7,False,1.0,,9da62792946d5b92,0.0,,,,0.0,0.1746774193548387,0.1746774193548387,ok,,keep,96.94892361111113,0.0055555555555555,0.0055555555555555,0.95,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0055555555555555,keep,0.9,No critical issues detected.,low
323,chicken_000323.jpeg,data/demo/images/chicken_000323.jpeg,chicken,chicken,0.881,train,animals10,ann_4    ,True,True,,0.119,0.2720409905636096,0.0483870967741935,300,200,1902.7851770122224,84.11526666666667,72.6080623181445,0.7,False,1.0,,d9c206f92934db87,0.0,,,,0.0,0.1953774193548387,0.1953774193548387,ok,,keep,96.94892361111113,0.0132222222222222,0.0132222222222222,0.881,0.0132222222222222,0.0132222222222222,0.0132222222222222,0.0132222222222222,0.0132222222222222,0.0132222222222222,0.0132222222222222,keep,0.9,No critical issues detected.,low
324,chicken_000324.jpeg,data/demo/images/chicken_000324.jpeg,chicken,chicken,0.876,train,animals10,ann_2    ,True,True,,0.124,0.2811081808641757,0.0483870967741935,290,300,997.8395184653192,131.65637931034482,67.53052544849905,1.0,False,1.0,,90782fc7291837ee,0.0,,,,0.0,0.1968774193548387,0.1968774193548387,ok,,keep,96.94892361111113,0.0137777777777777,0.0137777777777777,0.876,0.0137777777777777,0.0137777777777777,0.0137777777777777,0.0137777777777777,0.0137777777777777,0.0137777777777777,0.0137777777777777,keep,0.9,No critical issues detected.,low
325,chicken_000325.jpeg,data/demo/images/chicken_000325.jpeg,chicken,chicken,0.915,train,animals10,ann_1    ,True,True,,0.0849999999999999,0.2074096992028829,0.0483870967741935,300,225,6747.304738551221,97.56394074074076,60.49314488641122,0.7,False,1.0,,8d69956417f2562b,0.0,,,,0.0,0.1851774193548387,0.1851774193548387,ok,,keep,96.94892361111113,0.0094444444444444,0.0094444444444444,0.915,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,0.0094444444444444,keep,0.9,No critical issues detected.,low
326,chicken_000326.jpeg,data/demo/images/chicken_000326.jpeg,chicken,chicken,0.455,train,animals10,ann_3    ,True,True,,0.5449999999999999,0.819330884081731,0.0483870967741935,300,225,9914.314821680988,130.2594962962963,75.95856342749319,0.7,False,1.0,,f2988c639333b9b4,0.0,,,,0.0,0.3231774193548387,0.3231774193548387,hard_example,high_entropy;low_confidence,send_to_review,96.94892361111113,0.0605555555555555,0.0605555555555555,0.455,0.0605555555555555,0.0605555555555555,0.0605555555555555,0.0605555555555555,0.0605555555555555,0.0605555555555555,0.0605555555555555,add_to_next_train,0.819330884081731,"Object is difficult but good quality, useful as a hard training example.",medium
329,chicken_000329.jpeg,data/demo/images/chicken_000329.jpeg,chicken,chicken,0.836,train,animals10,ann_4    ,True,True,,0.164,0.3502969281862645,0.0483870967741935,300,226,9830.958918860566,120.91545722713865,42.74846603206691,0.7,False,1.0,,e15e98276d51866d,0.0,,,,0.0,0.2088774193548387,0.2088774193548387,ok,,keep,96.94892361111113,0.0182222222222222,0.0182222222222222,0.836,0.0182222222222222,0.0182222222222222,0.0182222222222222,0.0182222222222222,0.0182222222222222,0.0182222222222222,0.0182222222222222,keep,0.9,No critical issues detected.,low
330,chicken_000330.jpeg,data/demo/images/chicken_000330.jpeg,chicken,chicken,0.874,train,animals10,ann_3    ,True,True,,0.126,0.2847068710391291,0.0483870967741935,250,166,2464.9120643408332,99.9678795180723,39.334625043475185,0.7,False,1.0,,e5439dac6b93242b,0.0,,,,0.0,0.1974774193548387,0.1974774193548387,ok,,keep,96.94892361111113,0.014,0.014,0.874,0.014,0.014,0.014,0.014,0.014,0.014,0.014,keep,0.9,No critical issues detected.,low
331,chicken_000331.jpeg,data/demo/images/chicken_000331.jpeg,chicken,chicken,0.975,train,animals10,ann_2    ,True,True,,0.025,0.0746280578701647,0.0483870967741935,300,200,1985.277929399722,146.9431,50.08359307920443,0.7,False,1.0,,b4b78348380f6737,0.0,,,,0.0,0.1671774193548387,0.1671774193548387,ok,,keep,96.94892361111113,0.0027777777777777,0.0027777777777777,0.975,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,0.0027777777777777,keep,0.9,No critical issues detected.,low
332,chicken_000332.jpeg,data/demo/images/chicken_000332.jpeg,chicken,chicken,0.946,train,animals10,ann_2    ,True,True,,0.054,0.1427868131002428,0.0483870967741935,300,225,2247.523097449877,110.42402962962964,71.19810353528628,0.7,False,1.0,,ff69c0138f6887b0,0.0,,,,0.0,0.1758774193548387,0.1758774193548387,ok,,keep,96.94892361111113,0.006,0.006,0.946,0.006,0.006,0.006,0.006,0.006,0.006,0.006,keep,0.9,No critical issues detected.,low
334,chicken_000334.jpeg,data/demo/images/chicken_000334.jpeg,chicken,chicken,0.935,train,animals10,ann_1    ,True,True,,0.0649999999999999,0.1664775344230218,0.0483870967741935,200,300,3050.660824226667,120.4547,55.45812156853133,0.7,False,1.0,,edcbd0341b8665c9,0.0,,,,0.0,0.1791774193548387,0.1791774193548387,ok,,keep,96.94892361111113,0.0072222222222222,0.0072222222222222,0.935,0.0072222222222222,0.0072222222222222,0.0072222222222222,0.0072222222222222,0.0072222222222222,0.0072222222222222,0.0072222222222222,keep,0.9,No critical issues detected.,low
335,chicken_000335.jpeg,data/demo/images/chicken_000335.jpeg,chicken,chicken,0.911,train,animals10,ann_4    ,True,True,,0.0889999999999999,0.2153106269833565,0.0483870967741935,300,275,12509.8634559906,102.62545454545456,65.44503949491022,1.0,False,1.0,,b64a630f681d2adb,0.0,,,,0.0,0.1863774193548387,0.1863774193548387,ok,,keep,96.94892361111113,0.0098888888888888,0.0098888888888888,0.911,0.0098888888888888,0.0098888888888888,0.0098888888888888,0.0098888888888888,0.0098888888888888,0.0098888888888888,0.0098888888888888,keep,0.9,No critical issues detected.,low
336,chicken_000336.jpeg,data/demo/images/chicken_000336.jpeg,chicken,chicken,0.832,train,animals10,ann_3    ,True,True,,0.168,0.3569181704390347,0.0483870967741935,300,225,276.4310545758024,122.51705185185185,42.67156523499834,0.7,False,1.0,,b0879e9339199975,0.0,,,,0.0,0.2100774193548387,0.2100774193548387,ok,,keep,96.94892361111113,0.0186666666666666,0.0186666666666666,0.832,0.0186666666666666,0.0186666666666666,0.0186666666666666,0.0186666666666666,0.0186666666666666,0.0186666666666666,0.0186666666666666,keep,0.9,No critical issues detected.,low
337,chicken_000337.jpeg,data/demo/images/chicken_000337.jpeg,chicken,chicken,0.926,val,animals10,ann_3    ,True,True,,0.0739999999999999,0.1852090204280019,0.0483870967741935,300,200,12000.735007644167,106.70528333333333,46.287459339289605,0.7,False,1.0,,a5cccd21c49eb197,0.0,,,,0.0,0.1818774193548387,0.1818774193548387,ok,,keep,96.94892361111113,0.0082222222222222,0.0082222222222222,0.926,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,0.0082222222222222,keep,0.9,No critical issues detected.,low
338,chicken_000338.jpeg,data/demo/images/chicken_000338.jpeg,chicken,chicken,0.92,val,animals10,ann_4    ,True,True,,0.0799999999999999,0.1974073962949349,0.0483870967741935,300,225,1134.76018653476,122.208,69.61015695151688,0.7,False,1.0,,ad0dcaf918e499e4,0.0,,,,0.0,0.1836774193548387,0.1836774193548387,ok,,keep,96.94892361111113,0.0088888888888888,0.0088888888888888,0.92,0.0088888888888888,0.0088888888888888,0.0088888888888888,0.0088888888888888,0.0088888888888888,0.0088888888888888,0.0088888888888888,keep,0.9,No critical issues detected.,low
339,chicken_000339.jpeg,data/demo/images/chicken_000339.jpeg,chicken,chicken,0.961,val,animals10,ann_2    ,True,True,,0.039,0.1087667583016838,0.0483870967741935,300,225,7027.365515982661,110.0385037037037,44.642908595152846,0.7,False,1.0,,ecb0cf0a94873cc7,0.0,,,,0.0,0.1713774193548387,0.1713774193548387,ok,,keep,96.94892361111113,0.0043333333333333,0.0043333333333333,0.961,0.0043333333333333,0.0043333333333333,0.0043333333333333,0.0043333333333333,0.0043333333333333,0.0043333333333333,0.0043333333333333,keep,0.9,No critical issues detected.,low
340,chicken_000340.jpeg,data/demo/images/chicken_000340.jpeg,chicken,chicken,0.974,val,animals10,ann_4    ,True,True,,0.026,0.0771645698554655,0.0483870967741935,300,225,1698.015126426118,103.77594074074074,53.67020489754662,0.7,False,1.0,,922d54857c11fbea,0.0,,,,0.0,0.1674774193548387,0.1674774193548387,ok,,keep,96.94892361111113,0.0028888888888888,0.0028888888888888,0.974,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,0.0028888888888888,keep,0.9,No critical issues detected.,low
341,chicken_000341.jpeg,data/demo/images/chicken_000341.jpeg,chicken,chicken,0.949,val,animals10,ann_4    ,True,True,,0.051,0.1361546490639656,0.0483870967741935,300,169,564.8105291563087,210.50069033530573,62.54406903548527,0.7,False,1.0,,eef3919dc48c4c4c,0.0,,,,0.0,0.1749774193548387,0.1749774193548387,ok,,keep,96.94892361111113,0.0056666666666666,0.0056666666666666,0.949,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,0.0056666666666666,keep,0.9,No critical issues detected.,low
342,chicken_000342.jpeg,data/demo/images/chicken_000342.jpeg,chicken,chicken,0.83,val,animals10,ann_2    ,True,True,,0.17,0.3602100889552926,0.0483870967741935,300,267,3215.338414780526,147.2585268414482,56.96547790754982,1.0,False,1.0,,bdcdc3f232933244,0.0,,,,0.0,0.2106774193548387,0.2106774193548387,ok,,keep,96.94892361111113,0.0188888888888888,0.0188888888888888,0.83,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,0.0188888888888888,keep,0.9,No critical issues detected.,low
343,chicken_000343.jpeg,data/demo/images/chicken_000343.jpeg,chicken,chicken,0.844,val,animals10,ann_3    ,True,True,,0.156,0.336901364834241,0.0483870967741935,300,199,1894.5078526198831,144.2702512562814,50.62270128639433,0.7,False,1.0,,a93937332d19a726,0.0,,,,0.0,0.2064774193548387,0.2064774193548387,ok,,keep,96.94892361111113,0.0173333333333333,0.0173333333333333,0.844,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,0.0173333333333333,keep,0.9,No critical issues detected.,low
344,chicken_000344.jpeg,data/demo/images/chicken_000344.jpeg,chicken,chicken,0.958,val,animals10,ann_1    ,True,True,,0.042,0.1157535531595499,0.0483870967741935,300,225,1751.428306836543,122.9381925925926,58.04382075632631,0.7,False,1.0,,ff7ed0072a5055a8,0.0,,,,0.0,0.1722774193548387,0.1722774193548387,ok,,keep,96.94892361111113,0.0046666666666666,0.0046666666666666,0.958,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,0.0046666666666666,keep,0.9,No critical issues detected.,low
345,chicken_000345.jpeg,data/demo/images/chicken_000345.jpeg,chicken,chicken,0.863,val,animals10,ann_3    ,True,True,,0.137,0.3042231850475893,0.0483870967741935,236,300,296.17297029090463,121.23937853107344,57.61679724730893,0.7,False,1.0,,a98b953432c6e53b,0.0,,,,0.0,0.2007774193548387,0.2007774193548387,ok,,keep,96.94892361111113,0.0152222222222222,0.0152222222222222,0.863,0.0152222222222222,0.0152222222222222,0.0152222222222222,0.0152222222222222,0.0152222222222222,0.0152222222222222,0.0152222222222222,keep,0.9,No critical issues detected.,low
346,chicken_000346.jpeg,data/demo/images/chicken_000346.jpeg,chicken,chicken,0.916,val,animals10,ann_4    ,True,True,,0.0839999999999999,0.2054206525410096,0.0483870967741935,300,169,5313.35979142148,115.46820512820511,38.4136968470484,0.7,False,1.0,,f3c91139007ff919,0.0,,,,0.0,0.1848774193548387,0.1848774193548387,ok,,keep,96.94892361111113,0.0093333333333333,0.0093333333333333,0.916,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,0.0093333333333333,keep,0.9,No critical issues detected.,low
347,chicken_000347.jpeg,data/demo/images/chicken_000347.jpeg,chicken,chicken,0.824,val,animals10,ann_3    ,True,True,,0.176,0.3700124253446628,0.0483870967741935,300,263,1650.9700455693865,131.29622306717363,57.35312499284183,1.0,False,1.0,,bb87c438d8c6c32b,0.0,,,,0.0,0.2124774193548387,0.2124774193548387,ok,,keep,96.94892361111113,0.0195555555555555,0.0195555555555555,0.824,0.0195555555555555,0.0195555555555555,0.0195555555555555,0.0195555555555555,0.0195555555555555,0.0195555555555555,0.0195555555555555,keep,0.9,No critical issues detected.,low
