id,file_path,label,predicted_label,confidence,split,source,annotator,status,reasons,recommendation
341,chicken_000341.jpeg,chicken,chicken,0.949,val,animals10,ann_4    ,ok,,keep
342,chicken_000342.jpeg,chicken,chicken,0.83,val,animals10,ann_2    ,ok,,keep
343,chicken_000343.jpeg,chicken,chicken,0.844,val,animals10,ann_3    ,ok,,keep
344,chicken_000344.jpeg,chicken,chicken,0.958,val,animals10,ann_1    ,ok,,keep
345,chicken_000345.jpeg,chicken,chicken,0.863,val,animals10,ann_3    ,ok,,keep
346,chicken_000346.jpeg,chicken,chicken,0.916,val,animals10,ann_4    ,ok,,keep
347,chicken_000347.jpeg,chicken,chicken,0.824,val,animals10,ann_3    ,ok,,keep
348,chicken_000348.jpeg,chicken,chicken,0.89,val,animals10,ann_1    ,ok,,keep
349,chicken_000349.jpeg,chicken,chicken,0.864,test,animals10,ann_1    ,ok,,keep
350,chicken_000350.jpeg,chicken,chicken,0.949,test,animals10,ann_2    ,ok,,keep
351,chicken_000351.jpeg,chicken,chicken,0.827,test,animals10,ann_4    ,ok,,keep
352,chicken_000352.jpeg,chicken,chicken,0.829,test,animals10,ann_1    ,ok,,keep
353,chicken_000353.jpeg,chicken,chicken,0.868,test,animals10,ann_1    ,ok,,keep
354,chicken_000354.jpeg,chicken,chicken,0.885,test,animals10,ann_3    ,ok,,keep
355,chicken_000355.jpeg,chicken,chicken,0.962,test,animals10,ann_4    ,ok,,keep
356,chicken_000356.jpeg,chicken,chicken,0.936,test,animals10,ann_2    ,ok,,keep
357,chicken_000357.jpeg,chicken,chicken,0.911,test,animals10,ann_1    ,ok,,keep
358,chicken_000358.jpeg,chicken,chicken,0.953,test,animals10,ann_3    ,ok,,keep
359,chicken_000359.jpeg,chicken,chicken,0.834,test,animals10,ann_1    ,ok,,keep
360,chicken_000360.jpeg,chicken,chicken,0.87,test,animals10,ann_4    ,ok,,keep
361,cow_000361.jpeg,cow,cow,0.842,train,animals10,ann_4    ,ok,,keep
363,cow_000363.jpeg,cow,cow,0.955,train,animals10,ann_2    ,ok,,keep
364,cow_000364.jpeg,cow,cow,0.848,train,animals10,ann_1    ,ok,,keep
365,cow_000365.jpeg,cow,cow,0.832,train,animals10,ann_1    ,ok,low_resolution,keep
366,cow_000366.jpeg,cow,cow,0.877,train,animals10,ann_2    ,ok,,keep
367,cow_000367.jpeg,cow,cow,0.905,train,animals10,ann_4    ,ok,,keep
368,cow_000368.jpeg,cow,cow,0.95,train,animals10,ann_1    ,ok,,keep
369,cow_000369.jpeg,cow,cow,0.828,train,animals10,ann_1    ,ok,,keep
371,cow_000371.jpeg,cow,cow,0.823,train,animals10,ann_1    ,ok,,keep
372,cow_000372.jpeg,cow,cow,0.851,train,animals10,ann_1    ,ok,,keep
373,cow_000373.jpeg,cow,cow,0.948,train,animals10,ann_2    ,ok,,keep
374,cow_000374.jpeg,cow,spider,0.475,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
375,cow_000375.jpeg,cow,cow,0.92,train,animals10,ann_4    ,ok,,keep
376,cow_000376.jpeg,cow,cow,0.854,train,animals10,ann_3    ,ok,,keep
377,cow_000377.jpeg,cow,elephant,0.453,train,animals10,ann_2    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
382,cow_000382.jpeg,cow,cow,0.931,train,animals10,ann_3    ,ok,,keep
383,cow_000383.jpeg,cow,cow,0.93,train,animals10,ann_4    ,ok,,keep
385,cow_000385.jpeg,cow,cow,0.822,train,animals10,ann_1    ,ok,,keep
386,cow_000386.jpeg,cow,cow,0.869,train,animals10,ann_4    ,ok,,keep
387,cow_000387.jpeg,cow,cow,0.83,train,animals10,ann_3    ,ok,,keep
388,cow_000388.jpeg,cow,cow,0.88,train,animals10,ann_1    ,ok,,keep
389,cow_000389.jpeg,cow,cow,0.978,train,animals10,ann_4    ,ok,,keep
390,cow_000390.jpeg,cow,cow,0.865,train,animals10,ann_1    ,ok,,keep
391,cow_000391.jpeg,cow,cow,0.924,train,animals10,ann_3    ,ok,,keep
392,cow_000392.jpeg,cow,cow,0.937,train,animals10,ann_3    ,ok,,keep
393,cow_000393.jpeg,cow,cow,0.965,train,animals10,ann_2    ,ok,,keep
394,cow_000394.jpeg,cow,cow,0.856,train,animals10,ann_4    ,ok,,keep
395,cow_000395.jpeg,cow,cow,0.921,train,animals10,ann_1    ,ok,,keep
396,cow_000396.jpeg,cow,cow,0.462,train,animals10,ann_2    ,hard_example,high_entropy;low_confidence,send_to_review
397,cow_000397.jpeg,cow,cow,0.848,train,animals10,ann_2    ,ok,,keep
398,cow_000398.jpeg,cow,sheep,0.522,train,animals10,ann_2    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
399,cow_000399.jpeg,cow,cow,0.86,train,animals10,ann_3    ,ok,,keep
400,cow_000400.jpeg,cow,cow,0.852,train,animals10,ann_4    ,ok,,keep
401,cow_000401.jpeg,cow,cow,0.884,train,animals10,ann_2    ,ok,,keep
402,cow_000402.jpeg,cow,cow,0.918,train,animals10,ann_4    ,ok,,keep
403,cow_000403.jpeg,cow,cow,0.947,train,animals10,ann_1    ,ok,,keep
404,cow_000404.jpeg,cow,cow,0.833,train,animals10,ann_3    ,ok,,keep
405,cow_000405.jpeg,cow,cow,0.936,train,animals10,ann_3    ,ok,,keep
406,cow_000406.jpeg,cow,cow,0.865,train,animals10,ann_4    ,ok,,keep
407,cow_000407.jpeg,cow,cow,0.895,train,animals10,ann_2    ,ok,,keep
409,cow_000409.jpeg,cow,cow,0.97,train,animals10,ann_3    ,ok,,keep
410,cow_000410.jpeg,cow,cow,0.978,train,animals10,ann_1    ,ok,,keep
411,cow_000411.jpeg,cow,cat,0.539,train,animals10,ann_2    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
412,cow_000412.jpeg,cow,cow,0.861,train,animals10,ann_3    ,ok,,keep
413,cow_000413.jpeg,cow,cow,0.93,train,animals10,ann_1    ,ok,,keep
414,cow_000414.jpeg,cow,cow,0.938,train,animals10,ann_2    ,ok,,keep
415,cow_000415.jpeg,cow,cow,0.878,train,animals10,ann_1    ,ok,,keep
416,cow_000416.jpeg,cow,cow,0.862,train,animals10,ann_4    ,ok,,keep
417,cow_000417.jpeg,cow,cow,0.86,train,animals10,ann_2    ,ok,,keep
419,cow_000419.jpeg,cow,cow,0.833,train,animals10,ann_2    ,ok,,keep
420,cow_000420.jpeg,cow,cow,0.888,train,animals10,ann_3    ,ok,,keep
421,cow_000421.jpeg,cow,cow,0.962,train,animals10,ann_3    ,ok,,keep
422,cow_000422.jpeg,cow,cow,0.968,train,animals10,ann_1    ,ok,,keep
423,cow_000423.jpeg,cow,cow,0.948,train,animals10,ann_2    ,ok,,keep
424,cow_000424.jpeg,cow,cow,0.94,train,animals10,ann_3    ,ok,,keep
426,cow_000426.jpeg,cow,cow,0.887,train,animals10,ann_3    ,ok,,keep
427,cow_000427.jpeg,cow,cow,0.88,train,animals10,ann_2    ,ok,,keep
428,cow_000428.jpeg,cow,cow,0.972,train,animals10,ann_4    ,ok,,keep
429,cow_000429.jpeg,cow,cow,0.852,train,animals10,ann_2    ,ok,,keep
430,cow_000430.jpeg,cow,cow,0.977,train,animals10,ann_4    ,ok,,keep
431,cow_000431.jpeg,cow,cow,0.837,train,animals10,ann_2    ,ok,,keep
432,cow_000432.jpeg,cow,cat,0.514,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
435,cow_000435.jpeg,cow,cow,0.821,train,animals10,ann_3    ,ok,,keep
436,cow_000436.jpeg,cow,cow,0.874,train,animals10,ann_4    ,ok,,keep
437,cow_000437.jpeg,cow,cow,0.875,train,animals10,ann_3    ,ok,,keep
438,cow_000438.jpeg,cow,cow,0.926,train,animals10,ann_4    ,ok,,keep
439,cow_000439.jpeg,cow,cow,0.96,train,animals10,ann_1    ,ok,,keep
442,cow_000442.jpeg,cow,cow,0.925,train,animals10,ann_4    ,ok,,keep
443,cow_000443.jpeg,cow,cow,0.821,train,animals10,ann_3    ,ok,,keep
445,cow_000445.jpeg,cow,cow,0.898,train,animals10,ann_1    ,ok,,keep
446,cow_000446.jpeg,cow,cow,0.971,train,animals10,ann_4    ,ok,,keep
447,cow_000447.jpeg,cow,cow,0.965,train,animals10,ann_4    ,ok,,keep
448,cow_000448.jpeg,cow,cow,0.843,train,animals10,ann_1    ,ok,,keep
449,cow_000449.jpeg,cow,cow,0.868,train,animals10,ann_4    ,ok,,keep
450,cow_000450.jpeg,cow,cow,0.839,train,animals10,ann_2    ,ok,,keep
451,cow_000451.jpeg,cow,cow,0.971,train,animals10,ann_1    ,ok,,keep
452,cow_000452.jpeg,cow,cow,0.825,train,animals10,ann_3    ,ok,,keep
453,cow_000453.jpeg,cow,cow,0.855,train,animals10,ann_3    ,ok,,keep
454,cow_000454.jpeg,cow,cow,0.927,train,animals10,ann_2    ,ok,,keep
455,cow_000455.jpeg,cow,cow,0.899,train,animals10,ann_3    ,ok,,keep
456,cow_000456.jpeg,cow,cow,0.943,train,animals10,ann_1    ,ok,,keep
457,cow_000457.jpeg,cow,cow,0.935,val,animals10,ann_4    ,ok,,keep
458,cow_000458.jpeg,cow,cow,0.975,val,animals10,ann_4    ,ok,,keep
459,cow_000459.jpeg,cow,cow,0.839,val,animals10,ann_1    ,ok,,keep
460,cow_000460.jpeg,cow,cow,0.915,val,animals10,ann_2    ,ok,too_bright,keep
461,cow_000461.jpeg,cow,elephant,0.479,val,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
462,cow_000462.jpeg,cow,cow,0.82,val,animals10,ann_1    ,ok,,keep
463,cow_000463.jpeg,cow,cow,0.882,val,animals10,ann_4    ,ok,,keep
464,cow_000464.jpeg,cow,cow,0.929,val,animals10,ann_2    ,ok,,keep
465,cow_000465.jpeg,cow,cow,0.856,val,animals10,ann_4    ,ok,,keep
467,cow_000467.jpeg,cow,cow,0.893,val,animals10,ann_3    ,ok,,keep
468,cow_000468.jpeg,cow,cow,0.948,val,animals10,ann_1    ,ok,,keep
469,cow_000469.jpeg,cow,cow,0.869,test,animals10,ann_1    ,ok,,keep
470,cow_000470.jpeg,cow,cow,0.956,test,animals10,ann_4    ,ok,,keep
471,cow_000471.jpeg,cow,cow,0.855,test,animals10,ann_3    ,ok,,keep
472,cow_000472.jpeg,cow,cow,0.88,test,animals10,ann_3    ,ok,,keep
473,cow_000473.jpeg,cow,cow,0.935,test,animals10,ann_2    ,ok,,keep
474,cow_000474.jpeg,cow,cow,0.828,test,animals10,ann_2    ,ok,,keep
475,cow_000475.jpeg,cow,cow,0.936,test,animals10,ann_3    ,ok,,keep
476,cow_000476.jpeg,cow,cow,0.925,test,animals10,ann_2    ,ok,,keep
477,cow_000477.jpeg,cow,cow,0.908,test,animals10,ann_3    ,ok,,keep
478,cow_000478.jpeg,cow,cow,0.896,test,animals10,ann_3    ,ok,,keep
479,cow_000479.jpeg,cow,cow,0.883,test,animals10,ann_3    ,ok,,keep
480,cow_000480.jpeg,cow,cow,0.968,test,animals10,ann_4    ,ok,,keep
481,dog_000481.jpeg,dog,dog,0.868,train,animals10,ann_1    ,ok,,keep
482,dog_000482.jpeg,dog,dog,0.96,train,animals10,ann_1    ,ok,,keep
483,dog_000483.jpeg,dog,dog,0.924,train,animals10,ann_3    ,ok,,keep
485,dog_000485.jpeg,dog,dog,0.826,train,animals10,ann_2    ,ok,,keep
486,dog_000486.jpeg,dog,dog,0.879,train,animals10,ann_4    ,ok,,keep
487,dog_000487.jpeg,dog,dog,0.848,train,animals10,ann_2    ,ok,,keep
488,dog_000488.jpeg,dog,dog,0.849,train,animals10,ann_1    ,ok,,keep
489,dog_000489.jpeg,dog,cow,0.52,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
490,dog_000490.jpeg,dog,dog,0.871,train,animals10,ann_1    ,ok,,keep
491,dog_000491.jpeg,dog,dog,0.825,train,animals10,ann_2    ,ok,,keep
493,dog_000493.jpeg,dog,cow,0.471,train,animals10,ann_1    ,hard_example,too_bright;model_disagreement;high_entropy;low_confidence,send_to_review
494,dog_000494.jpeg,dog,dog,0.977,train,animals10,ann_4    ,ok,,keep
495,dog_000495.jpeg,dog,dog,0.922,train,animals10,ann_3    ,ok,,keep
496,dog_000496.jpeg,dog,dog,0.861,train,animals10,ann_3    ,ok,,keep
497,dog_000497.jpeg,dog,dog,0.918,train,animals10,ann_1    ,ok,,keep
498,dog_000498.jpeg,dog,dog,0.956,train,animals10,ann_2    ,ok,,keep
499,dog_000499.jpeg,dog,dog,0.949,train,animals10,ann_2    ,ok,,keep
501,dog_000501.jpeg,dog,cow,0.508,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
502,dog_000502.jpeg,dog,dog,0.927,train,animals10,ann_3    ,ok,,keep
503,dog_000503.jpeg,dog,dog,0.888,train,animals10,ann_2    ,ok,,keep
504,dog_000504.jpeg,dog,dog,0.825,train,animals10,ann_4    ,ok,,keep
505,dog_000505.jpeg,dog,dog,0.977,train,animals10,ann_1    ,ok,,keep
506,dog_000506.jpeg,dog,cow,0.487,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
508,dog_000508.jpeg,dog,dog,0.919,train,animals10,ann_4    ,ok,,keep
509,dog_000509.jpeg,dog,dog,0.943,train,animals10,ann_3    ,ok,,keep
510,dog_000510.jpeg,dog,dog,0.861,train,animals10,ann_4    ,ok,,keep
511,dog_000511.jpeg,dog,dog,0.835,train,animals10,ann_3    ,ok,,keep
512,dog_000512.jpeg,dog,dog,0.945,train,animals10,ann_4    ,ok,,keep
513,dog_000513.jpeg,dog,dog,0.84,train,animals10,ann_2    ,ok,,keep
514,dog_000514.jpeg,dog,dog,0.839,train,animals10,ann_3    ,ok,,keep
515,dog_000515.jpeg,dog,dog,0.892,train,animals10,ann_1    ,ok,,keep
516,dog_000516.jpeg,dog,dog,0.849,train,animals10,ann_2    ,ok,,keep
517,dog_000517.jpeg,dog,dog,0.944,train,animals10,ann_2    ,ok,too_bright,keep
518,dog_000518.jpeg,dog,dog,0.916,train,animals10,ann_2    ,ok,,keep
519,dog_000519.jpeg,dog,dog,0.828,train,animals10,ann_3    ,ok,,keep
520,dog_000520.jpeg,dog,dog,0.98,train,animals10,ann_2    ,ok,,keep
522,dog_000522.jpeg,dog,dog,0.844,train,animals10,ann_4    ,ok,,keep
523,dog_000523.jpeg,dog,dog,0.973,train,animals10,ann_4    ,ok,,keep
524,dog_000524.jpeg,dog,dog,0.976,train,animals10,ann_4    ,ok,,keep
525,dog_000525.jpeg,dog,dog,0.97,train,animals10,ann_1    ,ok,,keep
526,dog_000526.jpeg,dog,dog,0.927,train,animals10,ann_2    ,ok,,keep
527,dog_000527.jpeg,dog,dog,0.973,train,animals10,ann_1    ,ok,,keep
528,dog_000528.jpeg,dog,dog,0.897,train,animals10,ann_2    ,ok,,keep
529,dog_000529.jpeg,dog,dog,0.972,train,animals10,ann_2    ,ok,,keep
530,dog_000530.jpeg,dog,dog,0.887,train,animals10,ann_2    ,ok,,keep
531,dog_000531.jpeg,dog,dog,0.856,train,animals10,ann_3    ,ok,,keep
532,dog_000532.jpeg,dog,dog,0.936,train,animals10,ann_2    ,ok,,keep
533,dog_000533.jpeg,dog,dog,0.864,train,animals10,ann_3    ,ok,,keep
535,dog_000535.jpeg,dog,dog,0.952,train,animals10,ann_4    ,ok,,keep
536,dog_000536.jpeg,dog,dog,0.941,train,animals10,ann_3    ,ok,,keep
537,dog_000537.jpeg,dog,dog,0.827,train,animals10,ann_3    ,ok,,keep
538,dog_000538.jpeg,dog,dog,0.914,train,animals10,ann_4    ,ok,,keep
539,dog_000539.jpeg,dog,dog,0.836,train,animals10,ann_3    ,ok,,keep
540,dog_000540.jpeg,dog,dog,0.899,train,animals10,ann_4    ,ok,,keep
541,dog_000541.jpeg,dog,dog,0.958,train,animals10,ann_3    ,ok,,keep
542,dog_000542.jpeg,dog,dog,0.965,train,animals10,ann_3    ,ok,,keep
543,dog_000543.jpeg,dog,dog,0.977,train,animals10,ann_1    ,ok,,keep
546,dog_000546.jpeg,dog,dog,0.927,train,animals10,ann_1    ,ok,,keep
547,dog_000547.jpeg,dog,dog,0.947,train,animals10,ann_1    ,ok,,keep
548,dog_000548.jpeg,dog,cow,0.533,train,animals10,ann_4    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
549,dog_000549.jpeg,dog,dog,0.826,train,animals10,ann_4    ,ok,,keep
550,dog_000550.jpeg,dog,dog,0.904,train,animals10,ann_4    ,ok,,keep
551,dog_000551.jpeg,dog,dog,0.944,train,animals10,ann_1    ,ok,,keep
552,dog_000552.jpeg,dog,dog,0.921,train,animals10,ann_3    ,ok,,keep
553,dog_000553.jpeg,dog,dog,0.948,train,animals10,ann_4    ,ok,,keep
554,dog_000554.jpeg,dog,dog,0.951,train,animals10,ann_3    ,ok,,keep
555,dog_000555.jpeg,dog,dog,0.864,train,animals10,ann_1    ,ok,,keep
556,dog_000556.jpeg,dog,dog,0.922,train,animals10,ann_2    ,ok,,keep
557,dog_000557.jpeg,dog,dog,0.908,train,animals10,ann_3    ,ok,,keep
558,dog_000558.jpeg,dog,dog,0.945,train,animals10,ann_2    ,ok,,keep
559,dog_000559.jpeg,dog,dog,0.873,train,animals10,ann_2    ,ok,,keep
560,dog_000560.jpeg,dog,dog,0.966,train,animals10,ann_1    ,ok,,keep
561,dog_000561.jpeg,dog,dog,0.9,train,animals10,ann_2    ,ok,,keep
562,dog_000562.jpeg,dog,dog,0.957,train,animals10,ann_4    ,ok,,keep
563,dog_000563.jpeg,dog,dog,0.963,train,animals10,ann_2    ,ok,,keep
564,dog_000564.jpeg,dog,dog,0.838,train,animals10,ann_3    ,ok,,keep
565,dog_000565.jpeg,dog,dog,0.91,train,animals10,ann_2    ,ok,,keep
566,dog_000566.jpeg,dog,dog,0.852,train,animals10,ann_1    ,ok,,keep
567,dog_000567.jpeg,dog,dog,0.926,train,animals10,ann_3    ,ok,,keep
568,dog_000568.jpeg,dog,dog,0.877,train,animals10,ann_2    ,ok,,keep
569,dog_000569.jpeg,dog,dog,0.591,train,animals10,ann_1    ,hard_example,high_entropy,send_to_review
570,dog_000570.jpeg,dog,dog,0.952,train,animals10,ann_2    ,ok,,keep
571,dog_000571.jpeg,dog,dog,0.864,train,animals10,ann_4    ,ok,,keep
572,dog_000572.jpeg,dog,dog,0.855,train,animals10,ann_2    ,ok,,keep
573,dog_000573.jpeg,dog,dog,0.843,train,animals10,ann_3    ,ok,,keep
575,dog_000575.jpeg,dog,dog,0.911,train,animals10,ann_4    ,ok,,keep
576,dog_000576.jpeg,dog,dog,0.884,train,animals10,ann_4    ,ok,,keep
577,dog_000577.jpeg,dog,dog,0.977,val,animals10,ann_3    ,ok,,keep
578,dog_000578.jpeg,dog,dog,0.968,val,animals10,ann_2    ,ok,,keep
579,dog_000579.jpeg,dog,dog,0.973,val,animals10,ann_2    ,ok,,keep
580,dog_000580.jpeg,dog,dog,0.932,val,animals10,ann_2    ,ok,,keep
581,dog_000581.jpeg,dog,dog,0.978,val,animals10,ann_4    ,ok,,keep
582,dog_000582.jpeg,dog,squirrel,0.502,val,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
583,dog_000583.jpeg,dog,dog,0.909,val,animals10,ann_2    ,ok,,keep
584,dog_000584.jpeg,dog,dog,0.829,val,animals10,ann_4    ,ok,,keep
585,dog_000585.jpeg,dog,dog,0.973,val,animals10,ann_2    ,ok,,keep
587,dog_000587.jpeg,dog,dog,0.83,val,animals10,ann_3    ,ok,,keep
588,dog_000588.jpeg,dog,dog,0.911,val,animals10,ann_1    ,ok,,keep
589,dog_000589.jpeg,dog,dog,0.899,test,animals10,ann_2    ,ok,,keep
590,dog_000590.jpeg,dog,dog,0.854,test,animals10,ann_4    ,ok,,keep
591,dog_000591.jpeg,dog,dog,0.932,test,animals10,ann_3    ,ok,,keep
592,dog_000592.jpeg,dog,dog,0.911,test,animals10,ann_4    ,ok,,keep
593,dog_000593.jpeg,dog,dog,0.906,test,animals10,ann_3    ,ok,,keep
594,dog_000594.jpeg,dog,dog,0.975,test,animals10,ann_1    ,ok,,keep
595,dog_000595.jpeg,dog,dog,0.877,test,animals10,ann_1    ,ok,,keep
596,dog_000596.jpeg,dog,dog,0.831,test,animals10,ann_1    ,ok,,keep
597,dog_000597.jpeg,dog,dog,0.937,test,animals10,ann_2    ,ok,,keep
598,dog_000598.jpeg,dog,dog,0.916,test,animals10,ann_2    ,ok,,keep
599,dog_000599.jpeg,dog,dog,0.825,test,animals10,ann_4    ,ok,,keep
600,dog_000600.jpeg,dog,dog,0.873,test,animals10,ann_1    ,ok,,keep
601,elephant_000601.jpeg,elephant,elephant,0.934,train,animals10,ann_1    ,ok,,keep
602,elephant_000602.jpeg,elephant,elephant,0.859,train,animals10,ann_4    ,ok,,keep
604,elephant_000604.jpeg,elephant,elephant,0.822,train,animals10,ann_2    ,ok,,keep
605,elephant_000605.jpeg,elephant,elephant,0.825,train,animals10,ann_4    ,ok,,keep
606,elephant_000606.jpeg,elephant,elephant,0.864,train,animals10,ann_4    ,ok,,keep
607,elephant_000607.jpeg,elephant,elephant,0.936,train,animals10,ann_3    ,ok,,keep
608,elephant_000608.jpeg,elephant,elephant,0.899,train,animals10,ann_4    ,ok,,keep
609,elephant_000609.jpeg,elephant,elephant,0.866,train,animals10,ann_3    ,ok,,keep
610,elephant_000610.jpg,elephant,elephant,0.975,train,animals10,ann_1    ,ok,,keep
611,elephant_000611.jpeg,elephant,elephant,0.821,train,animals10,ann_2    ,ok,,keep
612,elephant_000612.jpeg,elephant,chicken,0.501,train,animals10,ann_4    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
613,elephant_000613.jpeg,elephant,elephant,0.932,train,animals10,ann_1    ,ok,,keep
614,elephant_000614.jpg,elephant,elephant,0.938,train,animals10,ann_1    ,ok,,keep
615,elephant_000615.jpeg,elephant,elephant,0.932,train,animals10,ann_1    ,ok,,keep
616,elephant_000616.jpg,elephant,elephant,0.879,train,animals10,ann_1    ,ok,,keep
618,elephant_000618.jpeg,elephant,elephant,0.559,train,animals10,ann_2    ,hard_example,high_entropy,send_to_review
620,elephant_000620.jpeg,elephant,elephant,0.851,train,animals10,ann_3    ,ok,,keep
621,elephant_000621.jpeg,elephant,elephant,0.975,train,animals10,ann_2    ,ok,,keep
622,elephant_000622.jpeg,elephant,butterfly,0.503,train,animals10,ann_2    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
623,elephant_000623.jpeg,elephant,elephant,0.883,train,animals10,ann_3    ,ok,,keep
625,elephant_000625.jpeg,elephant,elephant,0.871,train,animals10,ann_2    ,ok,,keep
626,elephant_000626.jpeg,elephant,elephant,0.85,train,animals10,ann_4    ,ok,,keep
627,elephant_000627.jpeg,elephant,elephant,0.848,train,animals10,ann_1    ,ok,,keep
628,elephant_000628.jpeg,elephant,elephant,0.902,train,animals10,ann_1    ,ok,,keep
629,elephant_000629.jpeg,elephant,elephant,0.832,train,animals10,ann_2    ,ok,,keep
630,elephant_000630.jpg,elephant,elephant,0.954,train,animals10,ann_3    ,ok,,keep
631,elephant_000631.jpeg,elephant,elephant,0.885,train,animals10,ann_4    ,ok,,keep
633,elephant_000633.jpg,elephant,elephant,0.959,train,animals10,ann_2    ,ok,,keep
634,elephant_000634.jpeg,elephant,elephant,0.902,train,animals10,ann_4    ,ok,,keep
635,elephant_000635.jpeg,elephant,elephant,0.845,train,animals10,ann_3    ,ok,,keep
636,elephant_000636.jpg,elephant,squirrel,0.457,train,animals10,ann_1    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
637,elephant_000637.jpeg,elephant,elephant,0.944,train,animals10,ann_1    ,ok,,keep
638,elephant_000638.jpg,elephant,elephant,0.894,train,animals10,ann_3    ,ok,,keep
639,elephant_000639.jpeg,elephant,elephant,0.872,train,animals10,ann_3    ,ok,,keep
640,elephant_000640.jpeg,elephant,elephant,0.898,train,animals10,ann_2    ,ok,,keep
642,elephant_000642.jpeg,elephant,elephant,0.863,train,animals10,ann_3    ,ok,,keep
643,elephant_000643.jpeg,elephant,elephant,0.968,train,animals10,ann_3    ,ok,,keep
644,elephant_000644.jpeg,elephant,elephant,0.876,train,animals10,ann_3    ,ok,,keep
645,elephant_000645.jpeg,elephant,elephant,0.928,train,animals10,ann_3    ,ok,,keep
646,elephant_000646.jpg,elephant,elephant,0.925,train,animals10,ann_2    ,ok,,keep
647,elephant_000647.jpeg,elephant,elephant,0.85,train,animals10,ann_3    ,ok,,keep
648,elephant_000648.jpeg,elephant,elephant,0.853,train,animals10,ann_4    ,ok,,keep
649,elephant_000649.jpeg,elephant,elephant,0.936,train,animals10,ann_3    ,ok,,keep
650,elephant_000650.jpeg,elephant,elephant,0.946,train,animals10,ann_3    ,ok,,keep
651,elephant_000651.jpeg,elephant,elephant,0.9,train,animals10,ann_2    ,ok,,keep
652,elephant_000652.jpeg,elephant,elephant,0.969,train,animals10,ann_4    ,ok,,keep
653,elephant_000653.jpg,elephant,elephant,0.917,train,animals10,ann_3    ,ok,,keep
654,elephant_000654.jpeg,elephant,elephant,0.908,train,animals10,ann_4    ,ok,,keep
656,elephant_000656.jpeg,elephant,elephant,0.913,train,animals10,ann_3    ,ok,,keep
657,elephant_000657.jpeg,elephant,elephant,0.863,train,animals10,ann_4    ,ok,,keep
658,elephant_000658.jpeg,elephant,elephant,0.837,train,animals10,ann_4    ,ok,,keep
659,elephant_000659.jpeg,elephant,chicken,0.478,train,animals10,ann_1    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
661,elephant_000661.jpeg,elephant,horse,0.497,train,animals10,ann_1    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
663,elephant_000663.jpeg,elephant,elephant,0.919,train,animals10,ann_3    ,ok,,keep
664,elephant_000664.jpeg,elephant,elephant,0.858,train,animals10,ann_1    ,ok,,keep
665,elephant_000665.jpeg,elephant,elephant,0.855,train,animals10,ann_4    ,ok,,keep
666,elephant_000666.jpg,elephant,elephant,0.973,train,animals10,ann_1    ,ok,,keep
667,elephant_000667.jpeg,elephant,elephant,0.976,train,animals10,ann_4    ,ok,,keep
668,elephant_000668.jpeg,elephant,elephant,0.885,train,animals10,ann_2    ,ok,,keep
669,elephant_000669.jpeg,elephant,elephant,0.848,train,animals10,ann_2    ,ok,,keep
671,elephant_000671.jpeg,elephant,elephant,0.956,train,animals10,ann_4    ,ok,,keep
672,elephant_000672.jpeg,elephant,elephant,0.938,train,animals10,ann_4    ,ok,,keep
673,elephant_000673.jpeg,elephant,elephant,0.824,train,animals10,ann_3    ,ok,,keep
674,elephant_000674.jpeg,elephant,elephant,0.89,train,animals10,ann_3    ,ok,,keep
675,elephant_000675.jpeg,elephant,elephant,0.919,train,animals10,ann_4    ,ok,,keep
676,elephant_000676.jpeg,elephant,elephant,0.933,train,animals10,ann_4    ,ok,,keep
677,elephant_000677.jpeg,elephant,elephant,0.855,train,animals10,ann_3    ,ok,,keep
679,elephant_000679.jpeg,elephant,elephant,0.974,train,animals10,ann_2    ,ok,,keep
680,elephant_000680.jpeg,elephant,butterfly,0.539,train,animals10,ann_3    ,hard_example,model_disagreement;high_entropy;low_confidence,send_to_review
682,elephant_000682.jpeg,elephant,elephant,0.857,train,animals10,ann_3    ,ok,,keep
683,elephant_000683.jpeg,elephant,elephant,0.845,train,animals10,ann_2    ,ok,,keep
684,elephant_000684.jpeg,elephant,elephant,0.916,train,animals10,ann_2    ,ok,,keep
685,elephant_000685.jpeg,elephant,elephant,0.878,train,animals10,ann_2    ,ok,,keep
