id,file_path,label,predicted_label,confidence,split,source,annotator,true_label_for_demo
342,chicken_000342.jpeg,chicken,chicken,0.83,val,animals10,ann_2,chicken
343,chicken_000343.jpeg,chicken,chicken,0.844,val,animals10,ann_3,chicken
344,chicken_000344.jpeg,chicken,chicken,0.958,val,animals10,ann_1,chicken
345,chicken_000345.jpeg,chicken,chicken,0.863,val,animals10,ann_3,chicken
346,chicken_000346.jpeg,chicken,chicken,0.916,val,animals10,ann_4,chicken
347,chicken_000347.jpeg,chicken,chicken,0.824,val,animals10,ann_3,chicken
348,chicken_000348.jpeg,chicken,chicken,0.89,val,animals10,ann_1,chicken
349,chicken_000349.jpeg,chicken,chicken,0.864,test,animals10,ann_1,chicken
350,chicken_000350.jpeg,chicken,chicken,0.949,test,animals10,ann_2,chicken
351,chicken_000351.jpeg,chicken,chicken,0.827,test,animals10,ann_4,chicken
352,chicken_000352.jpeg,chicken,chicken,0.829,test,animals10,ann_1,chicken
353,chicken_000353.jpeg,chicken,chicken,0.868,test,animals10,ann_1,chicken
354,chicken_000354.jpeg,chicken,chicken,0.885,test,animals10,ann_3,chicken
355,chicken_000355.jpeg,chicken,chicken,0.962,test,animals10,ann_4,chicken
356,chicken_000356.jpeg,chicken,chicken,0.936,test,animals10,ann_2,chicken
357,chicken_000357.jpeg,chicken,chicken,0.911,test,animals10,ann_1,chicken
358,chicken_000358.jpeg,chicken,chicken,0.953,test,animals10,ann_3,chicken
359,chicken_000359.jpeg,chicken,chicken,0.834,test,animals10,ann_1,chicken
360,chicken_000360.jpeg,chicken,chicken,0.87,test,animals10,ann_4,chicken
361,cow_000361.jpeg,cow,cow,0.842,train,animals10,ann_4,cow
362,cow_000362.jpeg,cow,spider,0.601,train,animals10,ann_4,cow
363,cow_000363.jpeg,cow,cow,0.955,train,animals10,ann_2,cow
364,cow_000364.jpeg,cow,cow,0.848,train,animals10,ann_1,cow
365,cow_000365.jpeg,cow,cow,0.832,train,animals10,ann_1,cow
366,cow_000366.jpeg,cow,cow,0.877,train,animals10,ann_2,cow
367,cow_000367.jpeg,cow,cow,0.905,train,animals10,ann_4,cow
368,cow_000368.jpeg,cow,cow,0.95,train,animals10,ann_1,cow
369,cow_000369.jpeg,cow,cow,0.828,train,animals10,ann_1,cow
370,cow_000370.jpeg,sheep,cow,0.969,train,animals10,ann_3,cow
371,cow_000371.jpeg,cow,cow,0.823,train,animals10,ann_1,cow
372,cow_000372.jpeg,cow,cow,0.851,train,animals10,ann_1,cow
373,cow_000373.jpeg,cow,cow,0.948,train,animals10,ann_2,cow
374,cow_000374.jpeg,cow,spider,0.475,train,animals10,ann_3,cow
375,cow_000375.jpeg,cow,cow,0.92,train,animals10,ann_4,cow
376,cow_000376.jpeg,cow,cow,0.854,train,animals10,ann_3,cow
377,cow_000377.jpeg,cow,elephant,0.453,train,animals10,ann_2,cow
378,cow_000378.jpeg,cow,dog,0.599,train,animals10,ann_3,cow
379,cow_000379.jpeg,dog,cow,0.943,train,animals10,ann_4,cow
380,cow_000380.jpeg,cow,spider,0.632,train,animals10,ann_2,cow
381,cow_000381.jpeg,cow,elephant,0.676,train,animals10,ann_4,cow
382,cow_000382.jpeg,cow,cow,0.931,train,animals10,ann_3,cow
383,cow_000383.jpeg,cow,cow,0.93,train,animals10,ann_4,cow
384,cow_000384.jpeg,cow,squirrel,0.553,train,animals10,ann_2,cow
385,cow_000385.jpeg,cow,cow,0.822,train,animals10,ann_1,cow
386,cow_000386.jpeg,cow,cow,0.869,train,animals10,ann_4,cow
387,cow_000387.jpeg,cow,cow,0.83,train,animals10,ann_3,cow
388,cow_000388.jpeg,cow,cow,0.88,train,animals10,ann_1,cow
389,cow_000389.jpeg,cow,cow,0.978,train,animals10,ann_4,cow
390,cow_000390.jpeg,cow,cow,0.865,train,animals10,ann_1,cow
391,cow_000391.jpeg,cow,cow,0.924,train,animals10,ann_3,cow
392,cow_000392.jpeg,cow,cow,0.937,train,animals10,ann_3,cow
393,cow_000393.jpeg,cow,cow,0.965,train,animals10,ann_2,cow
394,cow_000394.jpeg,cow,cow,0.856,train,animals10,ann_4,cow
395,cow_000395.jpeg,cow,cow,0.921,train,animals10,ann_1,cow
396,cow_000396.jpeg,cow,cow,0.462,train,animals10,ann_2,cow
397,cow_000397.jpeg,cow,cow,0.848,train,animals10,ann_2,cow
398,cow_000398.jpeg,cow,sheep,0.522,train,animals10,ann_2,cow
399,cow_000399.jpeg,cow,cow,0.86,train,animals10,ann_3,cow
400,cow_000400.jpeg,cow,cow,0.852,train,animals10,ann_4,cow
401,cow_000401.jpeg,cow,cow,0.884,train,animals10,ann_2,cow
402,cow_000402.jpeg,cow,cow,0.918,train,animals10,ann_4,cow
403,cow_000403.jpeg,cow,cow,0.947,train,animals10,ann_1,cow
404,cow_000404.jpeg,cow,cow,0.833,train,animals10,ann_3,cow
405,cow_000405.jpeg,cow,cow,0.936,train,animals10,ann_3,cow
406,cow_000406.jpeg,cow,cow,0.865,train,animals10,ann_4,cow
407,cow_000407.jpeg,cow,cow,0.895,train,animals10,ann_2,cow
408,cow_000408.jpeg,cow,spider,0.618,train,animals10,ann_3,cow
409,cow_000409.jpeg,cow,cow,0.97,train,animals10,ann_3,cow
410,cow_000410.jpeg,cow,cow,0.978,train,animals10,ann_1,cow
411,cow_000411.jpeg,cow,cat,0.539,train,animals10,ann_2,cow
412,cow_000412.jpeg,cow,cow,0.861,train,animals10,ann_3,cow
413,cow_000413.jpeg,cow,cow,0.93,train,animals10,ann_1,cow
414,cow_000414.jpeg,cow,cow,0.938,train,animals10,ann_2,cow
415,cow_000415.jpeg,cow,cow,0.878,train,animals10,ann_1,cow
416,cow_000416.jpeg,cow,cow,0.862,train,animals10,ann_4,cow
417,cow_000417.jpeg,cow,cow,0.86,train,animals10,ann_2,cow
418,cow_000418.jpeg,cat,cow,0.967,train,animals10,ann_4,cow
419,cow_000419.jpeg,cow,cow,0.833,train,animals10,ann_2,cow
420,cow_000420.jpeg,cow,cow,0.888,train,animals10,ann_3,cow
421,cow_000421.jpeg,cow,cow,0.962,train,animals10,ann_3,cow
422,cow_000422.jpeg,cow,cow,0.968,train,animals10,ann_1,cow
423,cow_000423.jpeg,cow,cow,0.948,train,animals10,ann_2,cow
424,cow_000424.jpeg,cow,cow,0.94,train,animals10,ann_3,cow
425,cow_000425.jpeg,chicken,cow,0.82,train,animals10,ann_1,cow
426,cow_000426.jpeg,cow,cow,0.887,train,animals10,ann_3,cow
427,cow_000427.jpeg,cow,cow,0.88,train,animals10,ann_2,cow
428,cow_000428.jpeg,cow,cow,0.972,train,animals10,ann_4,cow
429,cow_000429.jpeg,cow,cow,0.852,train,animals10,ann_2,cow
430,cow_000430.jpeg,cow,cow,0.977,train,animals10,ann_4,cow
431,cow_000431.jpeg,cow,cow,0.837,train,animals10,ann_2,cow
432,cow_000432.jpeg,cow,cat,0.514,train,animals10,ann_3,cow
433,cow_000433.jpeg,dog,cow,0.928,train,animals10,ann_1,cow
434,cow_000434.jpeg,elephant,cow,0.821,train,animals10,ann_1,cow
435,cow_000435.jpeg,cow,cow,0.821,train,animals10,ann_3,cow
436,cow_000436.jpeg,cow,cow,0.874,train,animals10,ann_4,cow
437,cow_000437.jpeg,cow,cow,0.875,train,animals10,ann_3,cow
438,cow_000438.jpeg,cow,cow,0.926,train,animals10,ann_4,cow
439,cow_000439.jpeg,cow,cow,0.96,train,animals10,ann_1,cow
440,cow_000440.jpeg,sheep,cow,0.962,train,animals10,ann_2,cow
441,cow_000441.jpeg,cat,cow,0.865,train,animals10,ann_2,cow
442,cow_000442.jpeg,cow,cow,0.925,train,animals10,ann_4,cow
443,cow_000443.jpeg,cow,cow,0.821,train,animals10,ann_3,cow
444,cow_000444.jpeg,horse,cow,0.975,train,animals10,ann_3,cow
445,cow_000445.jpeg,cow,cow,0.898,train,animals10,ann_1,cow
446,cow_000446.jpeg,cow,cow,0.971,train,animals10,ann_4,cow
447,cow_000447.jpeg,cow,cow,0.965,train,animals10,ann_4,cow
448,cow_000448.jpeg,cow,cow,0.843,train,animals10,ann_1,cow
449,cow_000449.jpeg,cow,cow,0.868,train,animals10,ann_4,cow
450,cow_000450.jpeg,cow,cow,0.839,train,animals10,ann_2,cow
451,cow_000451.jpeg,cow,cow,0.971,train,animals10,ann_1,cow
452,cow_000452.jpeg,cow,cow,0.825,train,animals10,ann_3,cow
453,cow_000453.jpeg,cow,cow,0.855,train,animals10,ann_3,cow
454,cow_000454.jpeg,cow,cow,0.927,train,animals10,ann_2,cow
455,cow_000455.jpeg,cow,cow,0.899,train,animals10,ann_3,cow
456,cow_000456.jpeg,cow,cow,0.943,train,animals10,ann_1,cow
457,cow_000457.jpeg,cow,cow,0.935,val,animals10,ann_4,cow
458,cow_000458.jpeg,cow,cow,0.975,val,animals10,ann_4,cow
459,cow_000459.jpeg,cow,cow,0.839,val,animals10,ann_1,cow
460,cow_000460.jpeg,cow,cow,0.915,val,animals10,ann_2,cow
461,cow_000461.jpeg,cow,elephant,0.479,val,animals10,ann_3,cow
462,cow_000462.jpeg,cow,cow,0.82,val,animals10,ann_1,cow
463,cow_000463.jpeg,cow,cow,0.882,val,animals10,ann_4,cow
464,cow_000464.jpeg,cow,cow,0.929,val,animals10,ann_2,cow
465,cow_000465.jpeg,cow,cow,0.856,val,animals10,ann_4,cow
466,cow_000466.jpeg,spider,cow,0.951,val,animals10,ann_3,cow
467,cow_000467.jpeg,cow,cow,0.893,val,animals10,ann_3,cow
468,cow_000468.jpeg,cow,cow,0.948,val,animals10,ann_1,cow
469,cow_000469.jpeg,cow,cow,0.869,test,animals10,ann_1,cow
470,cow_000470.jpeg,cow,cow,0.956,test,animals10,ann_4,cow
471,cow_000471.jpeg,cow,cow,0.855,test,animals10,ann_3,cow
472,cow_000472.jpeg,cow,cow,0.88,test,animals10,ann_3,cow
473,cow_000473.jpeg,cow,cow,0.935,test,animals10,ann_2,cow
474,cow_000474.jpeg,cow,cow,0.828,test,animals10,ann_2,cow
475,cow_000475.jpeg,cow,cow,0.936,test,animals10,ann_3,cow
476,cow_000476.jpeg,cow,cow,0.925,test,animals10,ann_2,cow
477,cow_000477.jpeg,cow,cow,0.908,test,animals10,ann_3,cow
478,cow_000478.jpeg,cow,cow,0.896,test,animals10,ann_3,cow
479,cow_000479.jpeg,cow,cow,0.883,test,animals10,ann_3,cow
480,cow_000480.jpeg,cow,cow,0.968,test,animals10,ann_4,cow
481,dog_000481.jpeg,dog,dog,0.868,train,animals10,ann_1,dog
482,dog_000482.jpeg,dog,dog,0.96,train,animals10,ann_1,dog
483,dog_000483.jpeg,dog,dog,0.924,train,animals10,ann_3,dog
484,dog_000484.jpeg,cow,dog,0.821,train,animals10,ann_2,dog
485,dog_000485.jpeg,dog,dog,0.826,train,animals10,ann_2,dog
486,dog_000486.jpeg,dog,dog,0.879,train,animals10,ann_4,dog
487,dog_000487.jpeg,dog,dog,0.848,train,animals10,ann_2,dog
488,dog_000488.jpeg,dog,dog,0.849,train,animals10,ann_1,dog
489,dog_000489.jpeg,dog,cow,0.52,train,animals10,ann_3,dog
490,dog_000490.jpeg,dog,dog,0.871,train,animals10,ann_1,dog
491,dog_000491.jpeg,dog,dog,0.825,train,animals10,ann_2,dog
492,dog_000492.jpeg,dog,horse,0.625,train,animals10,ann_2,dog
493,dog_000493.jpeg,dog,cow,0.471,train,animals10,ann_1,dog
494,dog_000494.jpeg,dog,dog,0.977,train,animals10,ann_4,dog
495,dog_000495.jpeg,dog,dog,0.922,train,animals10,ann_3,dog
496,dog_000496.jpeg,dog,dog,0.861,train,animals10,ann_3,dog
497,dog_000497.jpeg,dog,dog,0.918,train,animals10,ann_1,dog
498,dog_000498.jpeg,dog,dog,0.956,train,animals10,ann_2,dog
499,dog_000499.jpeg,dog,dog,0.949,train,animals10,ann_2,dog
500,dog_000500.jpeg,dog,cat,0.615,train,animals10,ann_3,dog
501,dog_000501.jpeg,dog,cow,0.508,train,animals10,ann_3,dog
502,dog_000502.jpeg,dog,dog,0.927,train,animals10,ann_3,dog
503,dog_000503.jpeg,dog,dog,0.888,train,animals10,ann_2,dog
504,dog_000504.jpeg,dog,dog,0.825,train,animals10,ann_4,dog
505,dog_000505.jpeg,dog,dog,0.977,train,animals10,ann_1,dog
506,dog_000506.jpeg,dog,cow,0.487,train,animals10,ann_3,dog
507,dog_000507.jpeg,spider,dog,0.875,train,animals10,ann_4,dog
508,dog_000508.jpeg,dog,dog,0.919,train,animals10,ann_4,dog
509,dog_000509.jpeg,dog,dog,0.943,train,animals10,ann_3,dog
510,dog_000510.jpeg,dog,dog,0.861,train,animals10,ann_4,dog
511,dog_000511.jpeg,dog,dog,0.835,train,animals10,ann_3,dog
512,dog_000512.jpeg,dog,dog,0.945,train,animals10,ann_4,dog
513,dog_000513.jpeg,dog,dog,0.84,train,animals10,ann_2,dog
514,dog_000514.jpeg,dog,dog,0.839,train,animals10,ann_3,dog
515,dog_000515.jpeg,dog,dog,0.892,train,animals10,ann_1,dog
516,dog_000516.jpeg,dog,dog,0.849,train,animals10,ann_2,dog
517,dog_000517.jpeg,dog,dog,0.944,train,animals10,ann_2,dog
518,dog_000518.jpeg,dog,dog,0.916,train,animals10,ann_2,dog
519,dog_000519.jpeg,dog,dog,0.828,train,animals10,ann_3,dog
520,dog_000520.jpeg,dog,dog,0.98,train,animals10,ann_2,dog
521,dog_000521.jpeg,dog,chicken,0.596,train,animals10,ann_2,dog
522,dog_000522.jpeg,dog,dog,0.844,train,animals10,ann_4,dog
523,dog_000523.jpeg,dog,dog,0.973,train,animals10,ann_4,dog
524,dog_000524.jpeg,dog,dog,0.976,train,animals10,ann_4,dog
525,dog_000525.jpeg,dog,dog,0.97,train,animals10,ann_1,dog
526,dog_000526.jpeg,dog,dog,0.927,train,animals10,ann_2,dog
527,dog_000527.jpeg,dog,dog,0.973,train,animals10,ann_1,dog
528,dog_000528.jpeg,dog,dog,0.897,train,animals10,ann_2,dog
529,dog_000529.jpeg,dog,dog,0.972,train,animals10,ann_2,dog
530,dog_000530.jpeg,dog,dog,0.887,train,animals10,ann_2,dog
531,dog_000531.jpeg,dog,dog,0.856,train,animals10,ann_3,dog
532,dog_000532.jpeg,dog,dog,0.936,train,animals10,ann_2,dog
533,dog_000533.jpeg,dog,dog,0.864,train,animals10,ann_3,dog
534,dog_000534.jpeg,cat,dog,0.904,train,animals10,ann_4,dog
535,dog_000535.jpeg,dog,dog,0.952,train,animals10,ann_4,dog
536,dog_000536.jpeg,dog,dog,0.941,train,animals10,ann_3,dog
537,dog_000537.jpeg,dog,dog,0.827,train,animals10,ann_3,dog
538,dog_000538.jpeg,dog,dog,0.914,train,animals10,ann_4,dog
539,dog_000539.jpeg,dog,dog,0.836,train,animals10,ann_3,dog
540,dog_000540.jpeg,dog,dog,0.899,train,animals10,ann_4,dog
541,dog_000541.jpeg,dog,dog,0.958,train,animals10,ann_3,dog
542,dog_000542.jpeg,dog,dog,0.965,train,animals10,ann_3,dog
543,dog_000543.jpeg,dog,dog,0.977,train,animals10,ann_1,dog
544,dog_000544.jpeg,spider,dog,0.899,train,animals10,ann_4,dog
545,dog_000545.jpeg,dog,sheep,0.579,train,animals10,ann_4,dog
546,dog_000546.jpeg,dog,dog,0.927,train,animals10,ann_1,dog
547,dog_000547.jpeg,dog,dog,0.947,train,animals10,ann_1,dog
548,dog_000548.jpeg,dog,cow,0.533,train,animals10,ann_4,dog
549,dog_000549.jpeg,dog,dog,0.826,train,animals10,ann_4,dog
550,dog_000550.jpeg,dog,dog,0.904,train,animals10,ann_4,dog
551,dog_000551.jpeg,dog,dog,0.944,train,animals10,ann_1,dog
552,dog_000552.jpeg,dog,dog,0.921,train,animals10,ann_3,dog
553,dog_000553.jpeg,dog,dog,0.948,train,animals10,ann_4,dog
554,dog_000554.jpeg,dog,dog,0.951,train,animals10,ann_3,dog
555,dog_000555.jpeg,dog,dog,0.864,train,animals10,ann_1,dog
556,dog_000556.jpeg,dog,dog,0.922,train,animals10,ann_2,dog
557,dog_000557.jpeg,dog,dog,0.908,train,animals10,ann_3,dog
558,dog_000558.jpeg,dog,dog,0.945,train,animals10,ann_2,dog
559,dog_000559.jpeg,dog,dog,0.873,train,animals10,ann_2,dog
560,dog_000560.jpeg,dog,dog,0.966,train,animals10,ann_1,dog
561,dog_000561.jpeg,dog,dog,0.9,train,animals10,ann_2,dog
562,dog_000562.jpeg,dog,dog,0.957,train,animals10,ann_4,dog
563,dog_000563.jpeg,dog,dog,0.963,train,animals10,ann_2,dog
564,dog_000564.jpeg,dog,dog,0.838,train,animals10,ann_3,dog
565,dog_000565.jpeg,dog,dog,0.91,train,animals10,ann_2,dog
566,dog_000566.jpeg,dog,dog,0.852,train,animals10,ann_1,dog
567,dog_000567.jpeg,dog,dog,0.926,train,animals10,ann_3,dog
568,dog_000568.jpeg,dog,dog,0.877,train,animals10,ann_2,dog
569,dog_000569.jpeg,dog,dog,0.591,train,animals10,ann_1,dog
570,dog_000570.jpeg,dog,dog,0.952,train,animals10,ann_2,dog
571,dog_000571.jpeg,dog,dog,0.864,train,animals10,ann_4,dog
572,dog_000572.jpeg,dog,dog,0.855,train,animals10,ann_2,dog
573,dog_000573.jpeg,dog,dog,0.843,train,animals10,ann_3,dog
574,dog_000574.jpeg,dog,squirrel,0.561,train,animals10,ann_4,dog
575,dog_000575.jpeg,dog,dog,0.911,train,animals10,ann_4,dog
576,dog_000576.jpeg,dog,dog,0.884,train,animals10,ann_4,dog
577,dog_000577.jpeg,dog,dog,0.977,val,animals10,ann_3,dog
578,dog_000578.jpeg,dog,dog,0.968,val,animals10,ann_2,dog
579,dog_000579.jpeg,dog,dog,0.973,val,animals10,ann_2,dog
580,dog_000580.jpeg,dog,dog,0.932,val,animals10,ann_2,dog
581,dog_000581.jpeg,dog,dog,0.978,val,animals10,ann_4,dog
582,dog_000582.jpeg,dog,squirrel,0.502,val,animals10,ann_3,dog
583,dog_000583.jpeg,dog,dog,0.909,val,animals10,ann_2,dog
584,dog_000584.jpeg,dog,dog,0.829,val,animals10,ann_4,dog
585,dog_000585.jpeg,dog,dog,0.973,val,animals10,ann_2,dog
586,dog_000586.jpeg,spider,dog,0.829,val,animals10,ann_3,dog
587,dog_000587.jpeg,dog,dog,0.83,val,animals10,ann_3,dog
588,dog_000588.jpeg,dog,dog,0.911,val,animals10,ann_1,dog
589,dog_000589.jpeg,dog,dog,0.899,test,animals10,ann_2,dog
590,dog_000590.jpeg,dog,dog,0.854,test,animals10,ann_4,dog
591,dog_000591.jpeg,dog,dog,0.932,test,animals10,ann_3,dog
592,dog_000592.jpeg,dog,dog,0.911,test,animals10,ann_4,dog
593,dog_000593.jpeg,dog,dog,0.906,test,animals10,ann_3,dog
594,dog_000594.jpeg,dog,dog,0.975,test,animals10,ann_1,dog
595,dog_000595.jpeg,dog,dog,0.877,test,animals10,ann_1,dog
596,dog_000596.jpeg,dog,dog,0.831,test,animals10,ann_1,dog
597,dog_000597.jpeg,dog,dog,0.937,test,animals10,ann_2,dog
598,dog_000598.jpeg,dog,dog,0.916,test,animals10,ann_2,dog
599,dog_000599.jpeg,dog,dog,0.825,test,animals10,ann_4,dog
600,dog_000600.jpeg,dog,dog,0.873,test,animals10,ann_1,dog
601,elephant_000601.jpeg,elephant,elephant,0.934,train,animals10,ann_1,elephant
602,elephant_000602.jpeg,elephant,elephant,0.859,train,animals10,ann_4,elephant
603,elephant_000603.jpg,dog,elephant,0.933,train,animals10,ann_4,elephant
604,elephant_000604.jpeg,elephant,elephant,0.822,train,animals10,ann_2,elephant
605,elephant_000605.jpeg,elephant,elephant,0.825,train,animals10,ann_4,elephant
606,elephant_000606.jpeg,elephant,elephant,0.864,train,animals10,ann_4,elephant
607,elephant_000607.jpeg,elephant,elephant,0.936,train,animals10,ann_3,elephant
608,elephant_000608.jpeg,elephant,elephant,0.899,train,animals10,ann_4,elephant
609,elephant_000609.jpeg,elephant,elephant,0.866,train,animals10,ann_3,elephant
610,elephant_000610.jpg,elephant,elephant,0.975,train,animals10,ann_1,elephant
611,elephant_000611.jpeg,elephant,elephant,0.821,train,animals10,ann_2,elephant
612,elephant_000612.jpeg,elephant,chicken,0.501,train,animals10,ann_4,elephant
613,elephant_000613.jpeg,elephant,elephant,0.932,train,animals10,ann_1,elephant
614,elephant_000614.jpg,elephant,elephant,0.938,train,animals10,ann_1,elephant
615,elephant_000615.jpeg,elephant,elephant,0.932,train,animals10,ann_1,elephant
616,elephant_000616.jpg,elephant,elephant,0.879,train,animals10,ann_1,elephant
617,elephant_000617.jpeg,elephant,horse,0.578,train,animals10,ann_4,elephant
618,elephant_000618.jpeg,elephant,elephant,0.559,train,animals10,ann_2,elephant
619,elephant_000619.jpeg,elephant,elephant,0.839,train,animals10,ann_2,elephant
620,elephant_000620.jpeg,elephant,elephant,0.851,train,animals10,ann_3,elephant
621,elephant_000621.jpeg,elephant,elephant,0.975,train,animals10,ann_2,elephant
622,elephant_000622.jpeg,elephant,butterfly,0.503,train,animals10,ann_2,elephant
623,elephant_000623.jpeg,elephant,elephant,0.883,train,animals10,ann_3,elephant
624,elephant_000624.jpeg,butterfly,dog,0.585,train,animals10,ann_1,elephant
625,elephant_000625.jpeg,elephant,elephant,0.871,train,animals10,ann_2,elephant
626,elephant_000626.jpeg,elephant,elephant,0.85,train,animals10,ann_4,elephant
627,elephant_000627.jpeg,elephant,elephant,0.848,train,animals10,ann_1,elephant
628,elephant_000628.jpeg,elephant,elephant,0.902,train,animals10,ann_1,elephant
629,elephant_000629.jpeg,elephant,elephant,0.832,train,animals10,ann_2,elephant
630,elephant_000630.jpg,elephant,elephant,0.954,train,animals10,ann_3,elephant
631,elephant_000631.jpeg,elephant,elephant,0.885,train,animals10,ann_4,elephant
632,elephant_000632.jpeg,horse,elephant,0.824,train,animals10,ann_3,elephant
633,elephant_000633.jpg,elephant,elephant,0.959,train,animals10,ann_2,elephant
634,elephant_000634.jpeg,elephant,elephant,0.902,train,animals10,ann_4,elephant
635,elephant_000635.jpeg,elephant,elephant,0.845,train,animals10,ann_3,elephant
636,elephant_000636.jpg,elephant,squirrel,0.457,train,animals10,ann_1,elephant
637,elephant_000637.jpeg,elephant,elephant,0.944,train,animals10,ann_1,elephant
638,elephant_000638.jpg,elephant,elephant,0.894,train,animals10,ann_3,elephant
639,elephant_000639.jpeg,elephant,elephant,0.872,train,animals10,ann_3,elephant
640,elephant_000640.jpeg,elephant,elephant,0.898,train,animals10,ann_2,elephant
641,elephant_000641.jpeg,elephant,sheep,0.674,train,animals10,ann_1,elephant
642,elephant_000642.jpeg,elephant,elephant,0.863,train,animals10,ann_3,elephant
643,elephant_000643.jpeg,elephant,elephant,0.968,train,animals10,ann_3,elephant
644,elephant_000644.jpeg,elephant,elephant,0.876,train,animals10,ann_3,elephant
645,elephant_000645.jpeg,elephant,elephant,0.928,train,animals10,ann_3,elephant
646,elephant_000646.jpg,elephant,elephant,0.925,train,animals10,ann_2,elephant
647,elephant_000647.jpeg,elephant,elephant,0.85,train,animals10,ann_3,elephant
648,elephant_000648.jpeg,elephant,elephant,0.853,train,animals10,ann_4,elephant
649,elephant_000649.jpeg,elephant,elephant,0.936,train,animals10,ann_3,elephant
650,elephant_000650.jpeg,elephant,elephant,0.946,train,animals10,ann_3,elephant
651,elephant_000651.jpeg,elephant,elephant,0.9,train,animals10,ann_2,elephant
652,elephant_000652.jpeg,elephant,elephant,0.969,train,animals10,ann_4,elephant
653,elephant_000653.jpg,elephant,elephant,0.917,train,animals10,ann_3,elephant
654,elephant_000654.jpeg,elephant,elephant,0.908,train,animals10,ann_4,elephant
655,elephant_000655.jpeg,cow,elephant,0.861,train,animals10,ann_4,elephant
656,elephant_000656.jpeg,elephant,elephant,0.913,train,animals10,ann_3,elephant
657,elephant_000657.jpeg,elephant,elephant,0.863,train,animals10,ann_4,elephant
658,elephant_000658.jpeg,elephant,elephant,0.837,train,animals10,ann_4,elephant
659,elephant_000659.jpeg,elephant,chicken,0.478,train,animals10,ann_1,elephant
660,elephant_000660.jpg,cat,elephant,0.908,train,animals10,ann_3,elephant
661,elephant_000661.jpeg,elephant,horse,0.497,train,animals10,ann_1,elephant
662,elephant_000662.jpeg,horse,elephant,0.935,train,animals10,ann_3,elephant
663,elephant_000663.jpeg,elephant,elephant,0.919,train,animals10,ann_3,elephant
664,elephant_000664.jpeg,elephant,elephant,0.858,train,animals10,ann_1,elephant
665,elephant_000665.jpeg,elephant,elephant,0.855,train,animals10,ann_4,elephant
666,elephant_000666.jpg,elephant,elephant,0.973,train,animals10,ann_1,elephant
667,elephant_000667.jpeg,elephant,elephant,0.976,train,animals10,ann_4,elephant
668,elephant_000668.jpeg,elephant,elephant,0.885,train,animals10,ann_2,elephant
669,elephant_000669.jpeg,elephant,elephant,0.848,train,animals10,ann_2,elephant
670,elephant_000670.jpeg,elephant,dog,0.55,train,animals10,ann_4,elephant
671,elephant_000671.jpeg,elephant,elephant,0.956,train,animals10,ann_4,elephant
672,elephant_000672.jpeg,elephant,elephant,0.938,train,animals10,ann_4,elephant
673,elephant_000673.jpeg,elephant,elephant,0.824,train,animals10,ann_3,elephant
674,elephant_000674.jpeg,elephant,elephant,0.89,train,animals10,ann_3,elephant
675,elephant_000675.jpeg,elephant,elephant,0.919,train,animals10,ann_4,elephant
676,elephant_000676.jpeg,elephant,elephant,0.933,train,animals10,ann_4,elephant
677,elephant_000677.jpeg,elephant,elephant,0.855,train,animals10,ann_3,elephant
678,elephant_000678.jpeg,elephant,elephant,0.867,train,animals10,ann_2,elephant
679,elephant_000679.jpeg,elephant,elephant,0.974,train,animals10,ann_2,elephant
680,elephant_000680.jpeg,elephant,butterfly,0.539,train,animals10,ann_3,elephant
681,elephant_000681.jpeg,elephant,horse,0.617,train,animals10,ann_4,elephant
682,elephant_000682.jpeg,elephant,elephant,0.857,train,animals10,ann_3,elephant
683,elephant_000683.jpeg,elephant,elephant,0.845,train,animals10,ann_2,elephant
684,elephant_000684.jpeg,elephant,elephant,0.916,train,animals10,ann_2,elephant
685,elephant_000685.jpeg,elephant,elephant,0.878,train,animals10,ann_2,elephant
686,elephant_000686.jpeg,elephant,elephant,0.835,train,animals10,ann_1,elephant
687,elephant_000687.jpeg,elephant,elephant,0.861,train,animals10,ann_2,elephant
688,elephant_000688.jpeg,elephant,elephant,0.865,train,animals10,ann_2,elephant
689,elephant_000689.jpg,elephant,elephant,0.903,train,animals10,ann_2,elephant
690,elephant_000690.jpeg,elephant,elephant,0.912,train,animals10,ann_2,elephant
691,elephant_000691.jpeg,elephant,elephant,0.888,train,animals10,ann_2,elephant
692,elephant_000692.jpg,elephant,elephant,0.851,train,animals10,ann_1,elephant
693,elephant_000693.jpeg,elephant,chicken,0.573,train,animals10,ann_4,elephant
694,elephant_000694.jpg,elephant,elephant,0.849,train,animals10,ann_2,elephant
695,elephant_000695.jpeg,elephant,chicken,0.626,train,animals10,ann_1,elephant
696,elephant_000696.jpeg,elephant,elephant,0.883,train,animals10,ann_2,elephant
697,elephant_000697.jpeg,chicken,elephant,0.859,val,animals10,ann_3,elephant
698,elephant_000698.jpg,elephant,elephant,0.859,val,animals10,ann_2,elephant
699,elephant_000699.jpg,elephant,elephant,0.846,val,animals10,ann_1,elephant
700,elephant_000700.jpeg,elephant,elephant,0.82,val,animals10,ann_4,elephant
701,elephant_000701.jpg,elephant,elephant,0.941,val,animals10,ann_4,elephant
702,elephant_000702.jpeg,elephant,elephant,0.924,val,animals10,ann_3,elephant
703,elephant_000703.jpeg,elephant,elephant,0.954,val,animals10,ann_4,elephant
704,elephant_000704.jpeg,elephant,elephant,0.885,val,animals10,ann_4,elephant
705,elephant_000705.png,elephant,cat,0.588,val,animals10,ann_3,elephant
